date,official_status,obs_count,unique_hosts,total_heat,avg_heat,total_minutes,avg_minutes,avg_density,day_total_heat,day_total_obs,heat_share,count_share
2024-11-24,unknown,135,0,45998301,340728.15555555554,17199,127.4,7649.742869532479,249142438,634,0.18462651874667776,0.21293375394321767
2024-11-25,non_official,304,171,93751824,308394.15789473685,28656,94.26315789473684,9506.030202133408,215846684,634,0.4343445183526655,0.4794952681388013
2024-11-25,official,206,63,80550646,391022.5533980582,27518,133.58252427184465,9884.73083626182,215846684,634,0.3731845424134475,0.3249211356466877
2024-11-25,unknown,124,0,41544214,335033.98387096776,15176,122.38709677419355,7612.557224154459,215846684,634,0.19247093923388695,0.19558359621451105
2024-11-26,non_official,315,174,109536314,347734.33015873015,28865,91.63492063492063,10587.90361386184,250574911,671,0.4371399896456513,0.46944858420268254
2024-11-26,official,226,67,96901127,428766.04867256636,28618,126.6283185840708,14011.620181183398,250574911,671,0.3867152007089808,0.33681073025335323
2024-11-26,unknown,130,0,44137470,339519.0,14317,110.13076923076923,12233.027607428889,250574911,671,0.17614480964536788,0.19374068554396423
2024-11-27,non_official,296,183,90092341,304366.0168918919,26721,90.27364864864865,9035.46056487968,219753593,632,0.4099698201521556,0.46835443037974683
2024-11-27,official,207,66,82897239,400469.7536231884,29016,140.17391304347825,7148.822017361373,219753593,632,0.3772281393369527,0.3275316455696203
2024-11-27,unknown,129,0,46764013,362511.72868217056,16213,125.68217054263566,7433.693957807716,219753593,632,0.21280204051089166,0.20411392405063292
2024-11-28,non_official,303,179,84242217,278027.11881188117,31040,102.44224422442244,6346.916981242812,194103415,648,0.43400687721027476,0.4675925925925926
2024-11-28,official,219,70,74986920,342406.0273972603,27804,126.95890410958904,7893.147651396777,194103415,648,0.38632457857580715,0.33796296296296297
2024-11-28,unknown,126,0,34874278,276779.98412698414,13056,103.61904761904762,7793.420703551449,194103415,648,0.17966854421391812,0.19444444444444445
2024-11-29,non_official,349,202,101438748,290655.4383954155,31996,91.67908309455588,6836.516921943526,204672535,665,0.4956148513038156,0.524812030075188
2024-11-29,official,199,54,67053605,336952.7889447236,27301,137.19095477386935,6029.577359267964,204672535,665,0.32761408363853023,0.2992481203007519
2024-11-29,unknown,117,0,36180182,309232.3247863248,12453,106.43589743589743,7874.046628592536,204672535,665,0.17677106505765416,0.17593984962406015
2024-11-30,non_official,329,185,88625735,269379.1337386018,35104,106.69908814589665,8627.812372181643,190880008,653,0.4643007716135469,0.5038284839203675
2024-11-30,official,188,61,66476178,353596.6914893617,24751,131.65425531914894,8393.204699604246,190880008,653,0.3482616052698405,0.2879019908116386
2024-11-30,unknown,136,0,35778095,263074.22794117645,12095,88.93382352941177,7353.294907799947,190880008,653,0.1874376231166126,0.2082695252679939
2024-12-01,non_official,247,147,82862391,335475.26720647776,31279,126.63562753036437,7405.843419048024,191237804,570,0.4332950351176381,0.43333333333333335
2024-12-01,official,184,58,69570054,378098.1195652174,25025,136.0054347826087,7203.191829955645,191237804,570,0.36378818698420107,0.32280701754385965
2024-12-01,unknown,139,0,38805359,279175.24460431654,15496,111.4820143884892,7255.115829677764,191237804,570,0.20291677789816076,0.24385964912280703
2024-12-02,non_official,310,177,114390828,369002.6709677419,29937,96.57096774193549,7964.655538249445,237114346,654,0.4824289627756222,0.4740061162079511
2024-12-02,official,219,68,84866016,387516.05479452055,29186,133.26940639269407,8193.796553667304,237114346,654,0.35791177308183625,0.3348623853211009
2024-12-02,unknown,125,0,37857502,302860.016,12827,102.616,8809.855731610178,237114346,654,0.15965926414254158,0.191131498470948
2024-12-03,non_official,346,204,133582963,386077.9277456647,29278,84.61849710982659,12733.33633298138,350937632,722,0.38064587784076687,0.4792243767313019
2024-12-03,official,236,58,161569160,684615.0847457628,27951,118.4364406779661,17494.7787916189,350937632,722,0.46039280278724853,0.3268698060941828
2024-12-03,unknown,140,0,55785509,398467.92142857146,14589,104.20714285714286,11112.862381259803,350937632,722,0.1589613193719846,0.19390581717451524
2024-12-04,non_official,271,156,206087555,760470.6826568266,25479,94.01845018450184,15081.812681931093,623540329,636,0.33051199002719195,0.4261006289308176
2024-12-04,official,240,64,296834997,1236812.4875,34208,142.53333333333333,24507.192137157857,623540329,636,0.4760477922511408,0.37735849056603776
2024-12-04,unknown,125,0,120617777,964942.216,12213,97.704,20938.752947374524,623540329,636,0.1934402177216672,0.19654088050314467
2024-12-05,non_official,292,177,102922233,352473.4006849315,28055,96.07876712328768,9701.402738257666,240070823,635,0.4287161251577831,0.45984251968503936
2024-12-05,official,212,64,94972721,447984.53301886795,30517,143.94811320754718,8651.10404730691,240070823,635,0.3956029300570191,0.33385826771653543
2024-12-05,unknown,131,0,42175869,321953.19847328245,13326,101.72519083969466,7446.592498309278,240070823,635,0.17568094478519783,0.2062992125984252
2024-12-06,non_official,295,185,101953947,345606.6,28003,94.92542372881356,9535.666811672543,235369916,626,0.43316473376317133,0.4712460063897764
2024-12-06,official,202,61,85545197,423491.07425742573,27720,137.22772277227722,8989.487823414624,235369916,626,0.36345000437524055,0.3226837060702875
2024-12-06,unknown,129,0,47870772,371091.25581395347,15727,121.91472868217055,8764.103388071037,235369916,626,0.20338526186158812,0.20607028753993611
2024-12-07,non_official,266,154,96528613,362889.52255639096,25616,96.30075187969925,10530.04413183413,244875092,607,0.3941953108076831,0.4382207578253707
2024-12-07,official,202,53,88598511,438606.4900990099,28682,141.990099009901,9448.121918422408,244875092,607,0.36181103711438317,0.33278418451400327
2024-12-07,unknown,139,0,59747968,429841.4964028777,17652,126.99280575539568,11002.041776461368,244875092,607,0.24399365207793366,0.22899505766062603
2024-12-08,non_official,218,139,76612782,351434.77981651376,23175,106.30733944954129,11629.677274491962,219792187,536,0.34856917821196254,0.40671641791044777
2024-12-08,official,181,53,83287569,460152.3149171271,23886,131.9668508287293,9590.411724868365,219792187,536,0.3789378054643953,0.3376865671641791
2024-12-08,unknown,137,0,59891836,437166.68613138684,20339,148.45985401459853,19441.658491818853,219792187,536,0.2724930163236421,0.2555970149253731
2024-12-10,non_official,246,157,96373248,391761.1707317073,18124,73.67479674796748,10476.46458410194,228583406,509,0.4216108670635523,0.48330058939096265
2024-12-10,official,167,61,95934542,574458.3353293414,14136,84.64670658682634,14065.31801063772,228583406,509,0.41969162888403194,0.3280943025540275
2024-12-10,unknown,96,0,36275616,377871.0,7096,73.91666666666667,12629.1431815409,228583406,509,0.15869750405241578,0.18860510805500982
2024-12-11,non_official,243,149,89951747,370171.79835390946,10587,43.5679012345679,23837.89368951615,221514227,529,0.40607661285791813,0.45935727788279773
2024-12-11,official,179,60,91415820,510702.90502793295,9371,52.35195530726257,32630.506312764443,221514227,529,0.4126859987191703,0.3383742911153119
2024-12-11,unknown,107,0,40146660,375202.42990654206,4442,41.51401869158879,33678.51806047306,221514227,529,0.18123738842291154,0.20226843100189035
2024-12-12,non_official,306,191,138094227,451288.32352941175,26169,85.51960784313725,11324.674943672946,297914667,634,0.4635361809829927,0.48264984227129337
2024-12-12,official,194,59,104229045,537263.118556701,21258,109.57731958762886,13330.370862382402,297914667,634,0.3498620798015292,0.305993690851735
2024-12-12,unknown,134,0,55591395,414861.1567164179,13133,98.00746268656717,10833.972754584935,297914667,634,0.1866017392154781,0.2113564668769716
2024-12-13,non_official,247,140,111712529,452277.4453441296,27079,109.63157894736842,12387.090471669311,270074329,581,0.41363623641549435,0.42512908777969016
2024-12-13,official,205,58,107298400,523406.8292682927,28246,137.78536585365853,11337.64975303648,270074329,581,0.39729210990652875,0.3528399311531842
2024-12-13,unknown,129,0,51063400,395840.3100775194,16703,129.48062015503876,8016.07691224435,270074329,581,0.18907165367797693,0.22203098106712565
2024-12-14,non_official,322,194,129674953,402717.2453416149,30231,93.88509316770187,11475.689628919881,306883768,639,0.4225539651220654,0.5039123630672926
2024-12-14,official,185,57,96234345,520185.64864864864,24984,135.04864864864865,11228.33194450698,306883768,639,0.3135856471887428,0.2895148669796557
2024-12-14,unknown,132,0,80974470,613442.9545454546,17477,132.40151515151516,7582.160011395739,306883768,639,0.26386038768919184,0.20657276995305165
2024-12-15,non_official,324,172,107147943,330703.52777777775,35880,110.74074074074075,7997.200932114888,211044589,633,0.5077028674731859,0.5118483412322274
2024-12-15,official,182,60,69988802,384553.85714285716,25124,138.04395604395606,11612.414750341233,211044589,633,0.3316304025212416,0.28751974723538704
2024-12-15,unknown,127,0,33907844,266990.89763779525,11793,92.85826771653544,9322.580816337626,211044589,633,0.1606667300055724,0.20063191153238547
2024-12-16,non_official,322,206,107717138,334525.2732919255,16481,51.183229813664596,31615.38954102805,210331667,620,0.512129911469774,0.5193548387096775
2024-12-16,official,167,53,59722308,357618.6107784431,9503,56.90419161676647,25851.40877908292,210331667,620,0.2839434919707074,0.2693548387096774
2024-12-16,unknown,131,0,42892221,327421.53435114503,7307,55.778625954198475,24646.130831585633,210331667,620,0.20392659655951853,0.21129032258064517
2024-12-17,non_official,285,180,106661424,374250.6105263158,27364,96.0140350877193,12117.040644676526,255776625,624,0.4170100532056047,0.4567307692307692
2024-12-17,official,197,62,88627241,449884.47208121826,27156,137.8477157360406,10954.237596887944,255776625,624,0.3465025038937784,0.3157051282051282
2024-12-17,unknown,142,0,60487960,425971.54929577466,19144,134.81690140845072,8842.885498938396,255776625,624,0.2364874429006169,0.22756410256410256
2024-12-18,non_official,327,216,128404573,392674.5351681957,30285,92.61467889908256,13292.924669791119,268481357,693,0.4782625297889864,0.47186147186147187
2024-12-18,official,219,69,95659555,436801.6210045662,26978,123.18721461187215,10578.912759965056,268481357,693,0.35629868706302764,0.31601731601731603
2024-12-18,unknown,147,0,44417229,302158.02040816325,16479,112.10204081632654,9907.882679419938,268481357,693,0.16543878314798596,0.21212121212121213
2024-12-19,non_official,300,208,102243100,340810.3333333333,28630,95.43333333333334,12691.978923489833,234583317,669,0.43584983496503293,0.4484304932735426
2024-12-19,official,224,71,87619388,391157.98214285716,30516,136.23214285714286,8050.886455810584,234583317,669,0.373510738617444,0.33482810164424515
2024-12-19,unknown,145,0,44720829,308419.5103448276,14697,101.35862068965517,8311.908969413478,234583317,669,0.19063942641752313,0.21674140508221226
2024-12-20,non_official,336,224,118971596,354082.13095238095,29701,88.39583333333333,13201.763827880348,253418504,699,0.4694668862854624,0.48068669527896996
2024-12-20,official,195,68,83650893,428978.93846153846,28491,146.1076923076923,7439.194546956038,253418504,699,0.33008991719089303,0.27896995708154504
2024-12-20,unknown,168,0,50796015,302357.23214285716,15835,94.25595238095238,10282.744403504477,253418504,699,0.20044319652364453,0.24034334763948498
2024-12-21,non_official,307,206,118284146,385290.37785016285,32653,106.36156351791531,12292.32850599424,281939774,662,0.41953692564143147,0.4637462235649547
2024-12-21,official,190,62,81792186,430485.18947368424,23643,124.43684210526315,10010.686352359073,281939774,662,0.2901051697657954,0.28700906344410876
2024-12-21,unknown,165,0,81863442,496142.07272727275,17892,108.43636363636364,7897.47106402038,281939774,662,0.29035790459277305,0.24924471299093656
2024-12-22,non_official,254,160,89475651,352266.34251968504,24565,96.71259842519684,13101.09022981396,233203884,602,0.3836799347647229,0.4219269102990033
2024-12-22,official,187,59,76620332,409734.39572192513,29288,156.62032085561498,7250.495180718102,233203884,602,0.32855512818131277,0.3106312292358804
2024-12-22,unknown,161,0,67107901,416819.26086956525,18610,115.59006211180125,7169.24139647235,233203884,602,0.28776493705396433,0.26744186046511625
2024-12-23,non_official,321,201,112161016,349411.2647975078,33298,103.73208722741433,8090.959522924946,228301379,628,0.4912848818140516,0.5111464968152867
2024-12-23,official,186,65,74891818,402644.18279569893,25597,137.61827956989248,11910.820469714048,228301379,628,0.32803927128271965,0.2961783439490446
2024-12-23,unknown,121,0,41248545,340897.0661157025,15051,124.38842975206612,7425.250131097876,228301379,628,0.18067584690322874,0.1926751592356688
2024-12-24,non_official,325,197,110886079,341187.9353846154,32232,99.17538461538462,11337.685687017101,229429405,673,0.4833124115019171,0.48291233283803864
2024-12-24,official,211,71,81024012,384000.05687203794,25582,121.24170616113744,13600.957326555652,229429405,673,0.35315443545695463,0.3135215453194651
2024-12-24,unknown,137,0,37519314,273863.60583941604,15480,112.99270072992701,7832.769389967293,229429405,673,0.16353315304112828,0.20356612184249628
2024-12-25,non_official,304,191,102449841,337006.05592105264,25902,85.20394736842105,11859.862597221503,232176580,669,0.44125829142629286,0.45440956651718983
2024-12-25,official,211,68,84440097,400190.03317535546,33362,158.11374407582937,5868.233865180421,232176580,669,0.36368912402792736,0.3153961136023916
2024-12-25,unknown,154,0,45286642,294069.1038961039,14520,94.28571428571429,13328.899336551493,232176580,669,0.19505258454577976,0.23019431988041852
2024-12-26,non_official,332,217,129561570,390245.6927710843,30215,91.00903614457832,14580.798967418945,273522077,681,0.473678656659221,0.48751835535976507
2024-12-26,official,210,64,93882642,447060.2,31308,149.0857142857143,7711.879749083625,273522077,681,0.343236067193216,0.30837004405286345
2024-12-26,unknown,139,0,50077865,360272.41007194243,12632,90.87769784172662,11659.556808040043,273522077,681,0.18308527614756304,0.20411160058737152
2024-12-27,non_official,346,210,182645189,527876.2687861272,31499,91.03757225433526,14145.58982072807,352954463,712,0.5174752217256989,0.4859550561797753
2024-12-27,official,223,68,107215538,480787.16591928253,26886,120.56502242152466,17658.147616189755,352954463,712,0.30376592234789224,0.31320224719101125
2024-12-27,unknown,143,0,63093736,441214.93706293707,15706,109.83216783216783,14618.322118141292,352954463,712,0.17875885592640883,0.20084269662921347
2024-12-28,non_official,325,208,138033216,424717.5876923077,33580,103.32307692307693,11816.768630905997,273512322,653,0.5046690949448339,0.49770290964777947
2024-12-28,official,178,53,70919439,398423.8146067416,23279,130.7808988764045,8452.737749034137,273512322,653,0.2592915685897325,0.2725880551301684
2024-12-28,unknown,150,0,64559667,430397.78,17130,114.2,13828.418758510239,273512322,653,0.23603933646543354,0.22970903522205208
2024-12-29,non_official,280,173,126399243,451425.8678571429,31294,111.76428571428572,18411.168524512595,339127270,626,0.37271919477310095,0.4472843450479233
2024-12-29,official,209,58,161621970,773310.8612440191,28504,136.38277511961724,20823.27894182121,339127270,626,0.476582051334297,0.33386581469648563
2024-12-29,unknown,137,0,51106057,373036.9124087591,13160,96.05839416058394,10544.21042054746,339127270,626,0.15069875389260204,0.21884984025559107
2024-12-30,non_official,329,204,153343948,466091.0273556231,32517,98.83586626139818,12291.353019734453,329781192,657,0.46498694200850604,0.5007610350076104
2024-12-30,official,193,61,128917892,667968.3523316062,28513,147.7357512953368,10634.238967497977,329781192,657,0.3909194797258177,0.2937595129375951
2024-12-30,unknown,135,0,47519352,351995.2,13083,96.91111111111111,14977.208306390226,329781192,657,0.14409357826567623,0.2054794520547945
2024-12-31,non_official,377,202,261796887,694421.450928382,30954,82.10610079575596,19106.57688534712,554881026,779,0.4718072428737183,0.4839537869062901
2024-12-31,official,209,63,140757662,673481.6363636364,27286,130.55502392344496,14962.631145094676,554881026,779,0.2536717880131659,0.2682926829268293
2024-12-31,unknown,193,0,152326477,789256.3575129533,16114,83.49222797927462,24982.11706781543,554881026,779,0.2745209691131158,0.24775353016688062
2025-01-01,non_official,312,182,152010442,487212.9551282051,30206,96.81410256410257,11414.358785881,342688479,664,0.44358200323390506,0.46987951807228917
2025-01-01,official,158,48,78883448,499262.32911392406,16253,102.86708860759494,10875.487423685654,342688479,664,0.23018996212008633,0.23795180722891565
2025-01-01,unknown,194,0,111794589,576260.7680412371,27216,140.28865979381445,9825.88250068398,342688479,664,0.32622803464600864,0.2921686746987952
2025-01-02,non_official,287,180,118904762,414302.30662020907,33048,115.14982578397212,12627.13696831288,261380052,612,0.45491138704035455,0.46895424836601307
2025-01-02,official,192,57,89457844,465926.2708333333,22653,117.984375,10246.723604287023,261380052,612,0.34225199404275886,0.3137254901960784
2025-01-02,unknown,133,0,53017446,398627.41353383457,18075,135.90225563909775,7155.7609752470125,261380052,612,0.2028366189168866,0.2173202614379085
2025-01-03,non_official,293,180,103869796,354504.4232081911,31067,106.03071672354949,11203.106687676527,236559514,633,0.4390852612252154,0.4628751974723539
2025-01-03,official,205,65,83295517,406319.5951219512,27418,133.74634146341464,9354.997549639422,236559514,633,0.35211231030851714,0.32385466034755134
2025-01-03,unknown,135,0,49394201,365882.97037037037,14637,108.42222222222222,11610.470546159311,236559514,633,0.20880242846626748,0.2132701421800948
2025-01-04,non_official,294,181,198120325,673878.6564625851,30608,104.10884353741497,19098.45376670881,413003724,585,0.47970590454046363,0.5025641025641026
2025-01-04,official,157,54,103994620,662386.1146496815,24491,155.9936305732484,12452.643113267683,413003724,585,0.2518006835211975,0.26837606837606837
2025-01-04,unknown,134,0,110888779,827528.2014925373,17974,134.13432835820896,19682.899936597452,413003724,585,0.26849341193833887,0.22905982905982905
2025-01-05,non_official,225,137,396897110,1763987.1555555556,30381,135.02666666666667,28135.239122335504,922103607,489,0.430425721130489,0.4601226993865031
2025-01-05,official,135,44,275741286,2042528.0444444444,20543,152.17037037037036,31455.43102705852,922103607,489,0.2990350367428939,0.27607361963190186
2025-01-05,unknown,129,0,249465211,1933838.8449612404,21811,169.07751937984497,22274.158852278062,922103607,489,0.2705392421266171,0.26380368098159507
2025-01-06,non_official,265,164,107184415,404469.4905660377,31111,117.4,12534.45893981167,273754048,582,0.39153545229037123,0.45532646048109965
2025-01-06,official,191,62,80894408,423530.9319371728,25776,134.95287958115182,11030.628755065964,273754048,582,0.2955003171313836,0.3281786941580756
2025-01-06,unknown,126,0,85675225,679962.1031746032,17014,135.03174603174602,8955.290828555468,273754048,582,0.3129642305782452,0.21649484536082475
2025-01-07,non_official,270,154,125928972,466403.6,30982,114.74814814814815,14230.2579296208,302675804,614,0.4160523250811287,0.43973941368078173
2025-01-07,official,224,60,133654576,596672.2142857143,31081,138.75446428571428,15386.564460385756,302675804,614,0.4415766778635533,0.36482084690553745
2025-01-07,unknown,120,0,43092256,359102.13333333336,12292,102.43333333333334,9442.333894504443,302675804,614,0.14237099705531797,0.19543973941368079
2025-01-08,non_official,266,165,119983384,451065.3533834586,25980,97.66917293233082,16427.29611367658,286507948,601,0.4187785533963616,0.4425956738768719
2025-01-08,official,218,59,116459297,534216.9587155964,33247,152.5091743119266,19665.00860781911,286507948,601,0.4064784164382065,0.3627287853577371
2025-01-08,unknown,117,0,50065267,427908.26495726494,14536,124.23931623931624,10742.624725017044,286507948,601,0.1747430301654319,0.194675540765391
2025-01-09,non_official,277,185,120834327,436225.0072202166,31055,112.11191335740072,12049.324363211645,248876499,593,0.4855192333768726,0.4671163575042159
2025-01-09,official,185,61,83682655,452338.6756756757,29851,161.35675675675677,10510.863040097625,248876499,593,0.33624169150659744,0.31197301854974707
2025-01-09,unknown,131,0,44359517,338622.2671755725,13201,100.77099236641222,11111.23963615794,248876499,593,0.17823907511652998,0.2209106239460371
2025-01-10,non_official,290,190,131867635,454715.9827586207,28676,98.88275862068966,14702.390632205495,284510678,613,0.4634892297434264,0.4730831973898858
2025-01-10,official,182,62,90689848,498295.86813186813,28458,156.36263736263737,11610.73528487029,284510678,613,0.3187572734967789,0.2969004893964111
2025-01-10,unknown,141,0,61953195,439384.3617021277,17025,120.74468085106383,9608.136106330208,284510678,613,0.21775349675979472,0.2300163132137031
2025-01-11,non_official,296,156,268149879,905911.7533783783,33516,113.22972972972973,27917.490232201533,526188956,569,0.5096075771685333,0.5202108963093146
2025-01-11,official,140,48,117251463,837510.45,22584,161.31428571428572,36741.60478796411,526188956,569,0.22283147843186582,0.2460456942003515
2025-01-11,unknown,133,0,140787614,1058553.4887218045,17376,130.64661654135338,25102.53632332203,526188956,569,0.2675609443996008,0.23374340949033393
2025-01-12,non_official,282,161,116242001,412205.6773049645,30607,108.5354609929078,14923.847243614046,250967757,595,0.4631750404495188,0.47394957983193275
2025-01-12,official,148,56,72956349,492948.3040540541,20937,141.46621621621622,9840.678995807686,250967757,595,0.2907000878204446,0.24873949579831933
2025-01-12,unknown,165,0,61769407,374360.0424242424,21881,132.61212121212122,10518.199988403137,250967757,595,0.2461248717300366,0.2773109243697479
2025-01-13,non_official,317,186,120416080,379861.45110410097,32112,101.29968454258675,12774.813696310115,257429753,640,0.4677628696633213,0.4953125
2025-01-13,official,208,63,99103719,476460.1875,29901,143.75480769230768,10197.28409259373,257429753,640,0.38497383400744667,0.325
2025-01-13,unknown,115,0,37909954,329651.7739130435,11820,102.78260869565217,6284.246575084325,257429753,640,0.147263296329232,0.1796875
2025-01-14,non_official,292,183,108513690,371622.22602739726,31402,107.54109589041096,11707.151771109246,238300369,617,0.4553651782217761,0.473257698541329
2025-01-14,official,212,67,91072595,429587.71226415096,32457,153.0990566037736,7716.417170986408,238300369,617,0.3821756356575344,0.34359805510534847
2025-01-14,unknown,113,0,38714084,342602.5132743363,9880,87.43362831858407,7363.495193611628,238300369,617,0.16245918612068955,0.18314424635332252
2025-01-15,non_official,266,169,101644634,382122.6842105263,28830,108.38345864661655,12080.213623186184,217876513,542,0.46652405346692877,0.4907749077490775
2025-01-15,official,175,58,82215132,469800.7542857143,31795,181.68571428571428,8612.59788966251,217876513,542,0.37734738301048537,0.32287822878228783
2025-01-15,unknown,101,0,34016747,336799.47524752474,13179,130.4851485148515,8141.834257424067,217876513,542,0.15612856352258583,0.1863468634686347
2025-01-16,non_official,294,172,105296469,358151.2551020408,36161,122.99659863945578,9757.169772829155,193933204,559,0.5429522476202683,0.5259391771019678
2025-01-16,official,186,57,62498661,336014.3064516129,29729,159.83333333333334,6065.012576432652,193933204,559,0.32226900660085006,0.33273703041144903
2025-01-16,unknown,79,0,26138074,330861.69620253163,8603,108.89873417721519,7724.657097195399,193933204,559,0.1347787457788817,0.1413237924865832
2025-01-17,non_official,273,178,80858579,296185.2710622711,31556,115.58974358974359,8938.96880810511,171527839,548,0.47140207368904125,0.4981751824817518
2025-01-17,official,172,51,64562073,375360.8895348837,32171,187.0406976744186,7469.429120677917,171527839,548,0.376394137397137,0.31386861313868614
2025-01-17,unknown,103,0,26107187,253467.83495145632,10523,102.16504854368932,7711.2901303900435,171527839,548,0.15220378891382175,0.18795620437956204
2025-01-18,non_official,269,168,85262907,316962.47955390334,29624,110.1263940520446,12156.331075032846,177268187,551,0.4809825634421364,0.4882032667876588
2025-01-18,official,156,46,58932724,377773.8717948718,29985,192.21153846153845,5402.265342130863,177268187,551,0.33244952180844495,0.2831215970961887
2025-01-18,unknown,126,0,33072556,262480.6031746032,13656,108.38095238095238,6159.421164901148,177268187,551,0.18656791474941864,0.22867513611615245
2025-01-19,non_official,265,162,78528283,296333.1433962264,31215,117.79245283018868,11447.636154433298,166182940,516,0.4725411826268087,0.5135658914728682
2025-01-19,official,146,50,60731393,415968.44520547945,29176,199.83561643835617,6124.545459143784,166182940,516,0.36544902262530676,0.28294573643410853
2025-01-19,unknown,105,0,26923264,256412.0380952381,12890,122.76190476190476,8732.017079754067,166182940,516,0.16200979474788446,0.20348837209302326
2025-01-20,non_official,299,184,109020941,364618.5317725752,35165,117.6086956521739,11513.586750111377,198563103,549,0.5490493417601355,0.5446265938069217
2025-01-20,official,163,55,69329373,425333.5766871166,29575,181.44171779141104,6571.503813713769,198563103,549,0.3491553664932402,0.29690346083788705
2025-01-20,unknown,87,0,20212789,232330.908045977,9580,110.11494252873563,8137.0565163071515,198563103,549,0.10179529174662424,0.15846994535519127
2025-01-21,non_official,304,197,115440966,379740.0197368421,34080,112.10526315789474,11582.192266740536,253003377,590,0.45628231278509773,0.5152542372881356
2025-01-21,official,177,54,89506655,505687.3163841808,29877,168.79661016949152,13126.813880067093,253003377,590,0.3537765229117871,0.3
2025-01-21,unknown,109,0,48055756,440878.49541284406,10322,94.69724770642202,10824.951950857369,253003377,590,0.18994116430311522,0.1847457627118644
2025-01-22,non_official,328,201,100537994,306518.2743902439,34776,106.02439024390245,11969.644423783495,194502152,624,0.5168991343602204,0.5256410256410257
2025-01-22,official,177,64,60847601,343771.7570621469,27351,154.52542372881356,6976.762392399411,194502152,624,0.3128376749271134,0.28365384615384615
2025-01-22,unknown,119,0,33116557,278290.39495798317,11986,100.72268907563026,9651.948741817529,194502152,624,0.17026319071266624,0.1907051282051282
2025-01-23,non_official,320,188,134315910,419737.21875,35848,112.025,10126.53126259113,245088153,608,0.5480310180476166,0.5263157894736842
2025-01-23,official,170,61,68926948,405452.6352941177,27125,159.55882352941177,8884.393873684432,245088153,608,0.2812332915985539,0.27960526315789475
2025-01-23,unknown,118,0,41845295,354621.1440677966,11150,94.49152542372882,10494.23151620953,245088153,608,0.17073569035382954,0.19407894736842105
2025-01-24,non_official,323,209,100626981,311538.6408668731,30491,94.39938080495357,11684.784405767075,221312519,653,0.4546827330631034,0.4946401225114854
2025-01-24,official,193,69,76510302,396426.4352331606,26513,137.37305699481865,7725.839895027766,221312519,653,0.3457115862478616,0.29555895865237364
2025-01-24,unknown,137,0,44175236,322446.9781021898,16675,121.71532846715328,15112.052613282498,221312519,653,0.19960568068903503,0.20980091883614088
2025-01-25,non_official,293,171,95350639,325428.8020477816,31229,106.58361774744027,8532.193553127536,198148811,581,0.48120722258585746,0.504302925989673
2025-01-25,official,181,60,74433041,411232.27071823203,29339,162.0939226519337,7639.427622874892,198148811,581,0.3756421278752967,0.31153184165232356
2025-01-25,unknown,107,0,28365131,265094.68224299065,12597,117.72897196261682,12054.332471956972,198148811,581,0.14315064953884582,0.18416523235800344
2025-01-26,non_official,276,184,77902976,282257.15942028986,28908,104.73913043478261,10494.06190274239,192448191,623,0.40479973126897306,0.44301765650080255
2025-01-26,official,230,58,84151321,365875.3086956522,31903,138.7086956521739,7558.902508958612,192448191,623,0.43726740460761204,0.36918138041733545
2025-01-26,unknown,117,0,30393894,259776.87179487178,11794,100.80341880341881,8571.528537648654,192448191,623,0.1579328641234149,0.18780096308186195
2025-01-27,non_official,235,166,66425369,282661.1446808511,27584,117.37872340425533,6707.912127930122,158798742,550,0.4182990882887473,0.42727272727272725
2025-01-27,official,210,63,61733372,293968.4380952381,31459,149.8047619047619,6039.953549040536,158798742,550,0.3887522736168779,0.38181818181818183
2025-01-27,unknown,105,0,30640001,291809.5333333333,14805,141.0,5462.808194316591,158798742,550,0.19294863809437482,0.19090909090909092
2025-01-28,non_official,234,142,369860902,1580602.1452991453,26481,113.16666666666667,29557.56382673625,780971192,568,0.47359096697641057,0.4119718309859155
2025-01-28,official,174,51,198573003,1141224.1551724137,29844,171.51724137931035,21944.957489895372,780971192,568,0.2542641841774876,0.30633802816901406
2025-01-28,unknown,160,0,212537287,1328358.04375,18001,112.50625,24906.18675908758,780971192,568,0.27214484884610185,0.28169014084507044
2025-01-29,non_official,230,141,250943805,1091060.0217391304,28856,125.4608695652174,67978.9253816396,450931633,578,0.5565007789107579,0.39792387543252594
2025-01-29,official,147,47,94644285,643838.6734693878,20827,141.68027210884352,15675.232562288855,450931633,578,0.20988610705871683,0.25432525951557095
2025-01-29,unknown,201,0,105343543,524097.2288557214,24726,123.01492537313433,22369.31677127165,450931633,578,0.23361311403052534,0.3477508650519031
2025-01-30,non_official,202,126,64186661,317755.74752475246,25060,124.05940594059406,10582.058851292924,178408372,540,0.35977381711660933,0.37407407407407406
2025-01-30,official,173,51,66077362,381950.0693641619,26330,152.19653179190752,7776.421873905179,178408372,540,0.37037141956544506,0.32037037037037036
2025-01-30,unknown,165,0,48144349,291783.93333333335,21796,132.0969696969697,7052.772877459956,178408372,540,0.26985476331794567,0.3055555555555556
2025-01-31,non_official,196,120,53217437,271517.53571428574,21042,107.35714285714286,8214.739616443494,151680916,521,0.3508512369479625,0.3761996161228407
2025-01-31,official,172,45,57731167,335646.31976744183,28352,164.8372093023256,6486.245473787145,151680916,521,0.38060929827190654,0.33013435700575816
2025-01-31,unknown,153,0,40732312,266224.2614379085,23291,152.22875816993465,6328.635994743028,151680916,521,0.26853946478013097,0.29366602687140114
