outcome,category,Level Change,sig_level,p_level,Slope Change,sig_slope,p_slope,rmse,n_obs,start_week,end_week
total_minutes,财经-产业公司,-87.29024945073155,,0.4193853391566955,-14.451672159349972,,0.12539961243604356,175.93064641235742,60,2024-06-17,2025-09-22
average_minutes,财经-产业公司,1.9553674817355162,,0.9498609331360255,2.3983509283440894,,0.37465069059941447,50.75572929798952,60,2024-06-17,2025-09-22
time_share,财经-产业公司,-0.00031351504400517884,,0.3087038743547844,-4.554728687114266e-05,*,0.09022686374890584,0.0005003725453994203,60,2024-06-17,2025-09-22
total_minutes,财经-其他,20.812698412698428,,0.8580978019235441,32.417748917748895,,0.30351631622102243,102.81933491574254,17,2024-02-26,2025-02-17
average_minutes,财经-其他,-12.086435786435768,,0.7577680820964712,3.9933621933621857,,0.7010607056930847,34.572049667171356,17,2024-02-26,2025-02-17
time_share,财经-其他,8.672423901394516e-05,,0.7843534444355369,7.100368360570184e-05,,0.4039900866238868,0.00027969127607660487,17,2024-02-26,2025-02-17
total_minutes,财经-宏观经济,124.57992202729022,,0.10916927486537344,2.5189198486410476,,0.9396367948245479,41.61807008736489,21,2024-07-22,2025-09-08
average_minutes,财经-宏观经济,50.66520467836239,,0.3121302610166609,9.880890952872267,,0.6536132957117707,27.467966976397804,21,2024-07-22,2025-09-08
time_share,财经-宏观经济,0.00029756148599224125,,0.12197979680580054,3.677066587767888e-06,,0.9644560504247882,0.00010324556887667289,21,2024-07-22,2025-09-08
total_minutes,运动健身,-112.103207282913,,0.1848247342984995,-23.933247047070594,***,2.131831455159525e-05,151.61573776860183,59,2024-02-26,2025-09-29
average_minutes,运动健身,39.66487488328669,,0.22376583012137224,-7.299083067259538,***,0.0005465813336351769,58.54745173004914,59,2024-02-26,2025-09-29
time_share,运动健身,-0.000532212314901947,*,0.08060413090758575,-6.95845970990426e-05,***,0.0003958348907698379,0.0005430449817249132,59,2024-02-26,2025-09-29
total_minutes,音乐,-518.9158493340258,,0.24211388744714707,-0.354041054385946,,0.9839062767302462,1004.214628730654,88,2024-01-29,2025-09-29
average_minutes,音乐,6.948017703600023,,0.33243048033915923,0.3446873314227654,,0.22686088567525764,16.24814321970072,88,2024-01-29,2025-09-29
time_share,音乐,-0.0019924628716346303,*,0.06548048974793914,2.0168095623766413e-05,,0.6356275443947537,0.002433762782260828,88,2024-01-29,2025-09-29
total_minutes,音乐-其他,29.504662004662013,,0.5371898330162075,-13.727661227661219,,0.12301817749747652,37.269218407245255,13,2024-08-19,2025-09-15
average_minutes,音乐-其他,26.89015151515152,,0.5232519563975768,-14.114898989898983,*,0.07751216011062538,32.81174474346942,13,2024-08-19,2025-09-15
time_share,音乐-其他,4.728591033893924e-05,,0.725851551552277,-1.9179580297731167e-05,,0.4265623668863987,0.0001058231769802269,13,2024-08-19,2025-09-15
total_minutes,音乐-华语音乐,231.77570921985816,,0.15958639000645491,9.634830070878966,,0.14131081970755585,372.35376981273646,88,2024-01-29,2025-09-29
average_minutes,音乐-华语音乐,-2.9447215894698804,,0.7845984546149984,0.32835265907304595,,0.44365551517019064,24.482098458165673,88,2024-01-29,2025-09-29
time_share,音乐-华语音乐,0.0005295538179283318,,0.23890128004148836,5.206633229357458e-05,***,0.0042911130126162865,0.001017767108716494,88,2024-01-29,2025-09-29
total_minutes,音乐-日韩音乐,-548.487637435006,***,0.00854795689434334,18.122089874721503,*,0.05830879333468799,427.2741180712036,75,2024-01-29,2025-08-25
average_minutes,音乐-日韩音乐,-84.60799669494003,***,0.0001148278459103458,2.479001851893703,**,0.012060734506618145,43.656219782815796,75,2024-01-29,2025-08-25
time_share,音乐-日韩音乐,-0.001087157299212271,,0.11223720984226368,8.142262751315351e-05,**,0.011528296257086892,0.0014244496824323562,75,2024-01-29,2025-08-25
total_minutes,音乐-欧美音乐,-56.983333333333235,,0.4375043658285072,-185.51666666666665,*,0.06208094680243106,28.816544795798368,7,2024-02-12,2025-05-26
average_minutes,音乐-欧美音乐,-56.983333333333235,,0.4375043658285072,-185.51666666666665,*,0.06208094680243106,28.816544795798368,7,2024-02-12,2025-05-26
time_share,音乐-欧美音乐,-0.00015314737441004636,,0.46928574150435975,-0.0005340177940932813,*,0.06348821268334033,8.374261307422855e-05,7,2024-02-12,2025-05-26
