week_start,category,host_category_raw,is_official,weekly_total_minutes,topic_count,weekly_avg_minutes,time_share
2024-10-21,财经 (官媒),财经,1,6362,29,219.3793103448276,0.016090767915585433
2024-10-21,财经 (非官媒),财经,0,5487,40,137.175,0.013877718257280302
2024-10-21,财经-产业公司 (非官媒),财经-产业公司,0,430,7,61.42857142857143,0.0010875558320813795
2024-10-21,运动健身 (官媒),运动健身,1,1376,5,275.2,0.0034801786626604144
2024-10-21,音乐 (非官媒),音乐,0,1482,25,59.28,0.003748273821266522
2024-10-21,音乐-华语音乐 (非官媒),音乐-华语音乐,0,30,2,15.0,7.587598828474742e-05
2024-10-21,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,97,1,97.0,0.0002453323621206833
2024-10-28,互联网 (非官媒),互联网,0,2401,20,120.05,0.010641598411516505
2024-10-28,体育 (官媒),体育,1,3527,33,106.87878787878788,0.0156322022479878
2024-10-28,体育 (非官媒),体育,0,15214,176,86.44318181818181,0.06743076977626494
2024-10-28,健康 (官媒),健康,1,1,1,1.0,4.4321526078785945e-06
2024-10-28,健康 (非官媒),健康,0,2,2,1.0,8.864305215757189e-06
2024-10-28,其他 (非官媒),其他,0,1327,13,102.07692307692308,0.005881466510654895
2024-10-28,军事 (官媒),军事,1,253,6,42.166666666666664,0.0011213346097932843
2024-10-28,动漫 (非官媒),动漫,0,420,12,35.0,0.0018615040953090098
2024-10-28,动漫-国产动漫 (非官媒),动漫-国产动漫,0,24,2,12.0,0.00010637166258908626
2024-10-28,情感 (官媒),情感,1,909,16,56.8125,0.004028826720561643
2024-10-28,情感 (非官媒),情感,0,384,2,192.0,0.0017019466014253802
2024-10-28,搞笑 (非官媒),搞笑,0,458,15,30.533333333333335,0.0020299258944083964
2024-10-28,教育 (非官媒),教育,0,538,5,107.6,0.002384498103038684
2024-10-28,数码 (非官媒),数码,0,1794,20,89.7,0.007951281778534198
2024-10-28,旅游 (非官媒),旅游,0,157,2,78.5,0.0006958479594369394
2024-10-28,时事 (官媒),时事,1,18620,150,124.13333333333334,0.08252668155869942
2024-10-28,时事 (非官媒),时事,0,753,18,41.833333333333336,0.0033374109137325816
2024-10-28,时尚 (非官媒),时尚,0,127,2,63.5,0.0005628833812005815
2024-10-28,明星 (官媒),明星,1,888,13,68.3076923076923,0.003935751515796192
2024-10-28,明星 (非官媒),明星,0,20945,227,92.26872246696036,0.09283143637201716
2024-10-28,明星-内地 (官媒),明星-内地,1,3160,32,98.75,0.014005602240896359
2024-10-28,明星-内地 (非官媒),明星-内地,0,5033,58,86.77586206896552,0.022307024075452965
2024-10-28,明星-日韩 (非官媒),明星-日韩,0,906,15,60.4,0.0040155302627380065
2024-10-28,明星-港台 (非官媒),明星-港台,0,124,2,62.0,0.0005495869233769457
2024-10-28,星座 (非官媒),星座,0,67,1,67.0,0.0002969542247278658
2024-10-28,汽车 (官媒),汽车,1,489,3,163.0,0.002167322625252633
2024-10-28,汽车 (非官媒),汽车,0,676,10,67.6,0.0029961351629259297
2024-10-28,游戏 (非官媒),游戏,0,10806,154,70.16883116883118,0.04789384108073609
2024-10-28,电影 (非官媒),电影,0,1578,21,75.14285714285714,0.0069939368152324224
2024-10-28,电影-华语电影 (非官媒),电影-华语电影,0,1578,12,131.5,0.0069939368152324224
2024-10-28,电影-美国电影 (非官媒),电影-美国电影,0,617,4,154.25,0.0027346381590610926
2024-10-28,电视剧 (非官媒),电视剧,0,5682,84,67.64285714285714,0.025183491117966174
2024-10-28,电视剧-国产剧 (非官媒),电视剧-国产剧,0,6095,68,89.63235294117646,0.027013970145020032
2024-10-28,社会 (官媒),社会,1,75740,707,107.12871287128714,0.33569123852072474
2024-10-28,社会 (非官媒),社会,0,24438,240,101.825,0.1083129454313371
2024-10-28,科技 (官媒),科技,1,288,3,96.0,0.0012764599510690351
2024-10-28,科技 (非官媒),科技,0,659,8,82.375,0.002920788568591994
2024-10-28,科普 (官媒),科普,1,1139,15,75.93333333333334,0.005048221820373719
2024-10-28,科普 (非官媒),科普,0,113,2,56.5,0.0005008332446902812
2024-10-28,综艺 (官媒),综艺,1,1698,31,54.774193548387096,0.007525795128177854
2024-10-28,综艺 (非官媒),综艺,0,5949,57,104.36842105263158,0.026366875864269758
2024-10-28,综艺-内地综艺 (官媒),综艺-内地综艺,1,1760,3,586.6666666666666,0.007800588589866327
2024-10-28,综艺-内地综艺 (非官媒),综艺-内地综艺,0,633,15,42.2,0.0028055526007871503
2024-10-28,美图 (非官媒),美图,0,2,1,2.0,8.864305215757189e-06
2024-10-28,美妆 (非官媒),美妆,0,131,2,65.5,0.0005806119916320959
2024-10-28,美食 (非官媒),美食,0,84,3,28.0,0.00037230081906180194
2024-10-28,职场 (官媒),职场,1,39,1,39.0,0.00017285395170726518
2024-10-28,读书 (非官媒),读书,0,61,2,30.5,0.0002703613090805943
2024-10-28,财经 (官媒),财经,1,1615,16,100.9375,0.00715792646172393
2024-10-28,财经 (非官媒),财经,0,2951,32,92.21875,0.013079282345849732
2024-10-28,财经-其他 (非官媒),财经-其他,0,36,1,36.0,0.0001595574938836294
2024-10-28,运动健身 (官媒),运动健身,1,1021,5,204.2,0.004525227812644045
2024-10-28,音乐 (非官媒),音乐,0,1505,26,57.88461538461539,0.006670389674857284
2024-10-28,音乐-华语音乐 (非官媒),音乐-华语音乐,0,79,4,19.75,0.00035014005602240897
2024-10-28,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,130,2,65.0,0.0005761798390242173
2024-11-04,互联网 (非官媒),互联网,0,1110,8,138.75,0.0038423727170767506
2024-11-04,体育 (官媒),体育,1,2981,25,119.24,0.010319020783428643
2024-11-04,体育 (非官媒),体育,0,19072,215,88.70697674418605,0.06601957879287187
2024-11-04,健康 (非官媒),健康,0,66,1,66.0,0.00022846540479915813
2024-11-04,其他 (非官媒),其他,0,627,9,69.66666666666667,0.002170421345592002
2024-11-04,军事 (官媒),军事,1,2251,33,68.21212121212122,0.007792054942468257
2024-11-04,动漫 (非官媒),动漫,0,95,4,23.75,0.00032885171902909127
2024-11-04,动漫-国产动漫 (非官媒),动漫-国产动漫,0,54,2,27.0,0.0001869262402902203
2024-11-04,情感 (官媒),情感,1,1942,18,107.88888888888889,0.006722421456363108
2024-11-04,情感 (非官媒),情感,0,780,6,130.0,0.0027000456930809597
2024-11-04,搞笑 (非官媒),搞笑,0,2729,19,143.6315789473684,0.009446698328740948
2024-11-04,政务 (非官媒),政务,0,23,1,23.0,7.96167319754642e-05
2024-11-04,教育 (非官媒),教育,0,168,5,33.6,0.0005815483031251298
2024-11-04,数码 (非官媒),数码,0,402,4,100.5,0.0013915620110494177
2024-11-04,旅游 (非官媒),旅游,0,96,2,48.0,0.0003323133160715027
2024-11-04,时事 (官媒),时事,1,26478,181,146.28729281767957,0.09165616648897135
2024-11-04,时事 (非官媒),时事,0,1831,23,79.6086956521739,0.006338184184655433
2024-11-04,时尚 (非官媒),时尚,0,362,4,90.5,0.0012530981293529583
2024-11-04,明星 (官媒),明星,1,969,7,138.42857142857142,0.003354287534096731
2024-11-04,明星 (非官媒),明星,0,24599,246,99.9959349593496,0.08515182564628017
2024-11-04,明星-内地 (官媒),明星-内地,1,987,28,35.25,0.0034165962808601377
2024-11-04,明星-内地 (非官媒),明星-内地,0,9155,83,110.3012048192771,0.03169092092327716
2024-11-04,明星-日韩 (非官媒),明星-日韩,0,700,9,77.77777777777777,0.0024231179296880408
2024-11-04,明星-港台 (非官媒),明星-港台,0,163,2,81.5,0.0005642403179130724
2024-11-04,星座 (非官媒),星座,0,216,4,54.0,0.0007477049611608812
2024-11-04,校园 (非官媒),校园,0,35,2,17.5,0.00012115589648440204
2024-11-04,汽车 (官媒),汽车,1,1309,6,218.16666666666666,0.0045312305285166365
2024-11-04,汽车 (非官媒),汽车,0,403,8,50.375,0.0013950236080918293
2024-11-04,游戏 (非官媒),游戏,0,7801,147,53.06802721088435,0.02700391852785201
2024-11-04,电商 (非官媒),电商,0,66,1,66.0,0.00022846540479915813
2024-11-04,电影 (非官媒),电影,0,595,17,35.0,0.0020596502402348347
2024-11-04,电影-华语电影 (非官媒),电影-华语电影,0,348,8,43.5,0.0012046357707591975
2024-11-04,电影-美国电影 (非官媒),电影-美国电影,0,10,1,10.0,3.461597042411487e-05
2024-11-04,电视剧 (官媒),电视剧,1,503,6,83.83333333333333,0.001741183312332978
2024-11-04,电视剧 (非官媒),电视剧,0,11101,91,121.98901098901099,0.038427188767809914
2024-11-04,电视剧-国产剧 (非官媒),电视剧-国产剧,0,8489,103,82.41747572815534,0.029385497293031113
2024-11-04,社会 (官媒),社会,1,97220,753,129.11022576361222,0.33653646446324476
2024-11-04,社会 (非官媒),社会,0,34416,262,131.3587786259542,0.11913432381163373
2024-11-04,科技 (官媒),科技,1,1427,8,178.375,0.004939698979521192
2024-11-04,科技 (非官媒),科技,0,698,6,116.33333333333333,0.002416194735603218
2024-11-04,科普 (官媒),科普,1,1012,10,101.2,0.003503136206920425
2024-11-04,科普 (非官媒),科普,0,295,3,98.33333333333333,0.0010211711275113886
2024-11-04,综艺 (官媒),综艺,1,6246,37,168.8108108108108,0.021621135126902148
2024-11-04,综艺 (非官媒),综艺,0,6574,73,90.05479452054794,0.022756538956813115
2024-11-04,综艺-内地综艺 (官媒),综艺-内地综艺,1,1297,7,185.28571428571428,0.004489691364007699
2024-11-04,综艺-内地综艺 (非官媒),综艺-内地综艺,0,1743,30,58.1,0.006033563644923222
2024-11-04,美妆 (非官媒),美妆,0,90,2,45.0,0.00031154373381703384
2024-11-04,美食 (非官媒),美食,0,54,2,27.0,0.0001869262402902203
2024-11-04,职场 (官媒),职场,1,37,1,37.0,0.00012807909056922502
2024-11-04,艺术 (非官媒),艺术,0,38,1,38.0,0.0001315406876116365
2024-11-04,读书 (非官媒),读书,0,26,2,13.0,9.000152310269866e-05
2024-11-04,财经 (官媒),财经,1,2805,21,133.57142857142858,0.00970977970396422
2024-11-04,财经 (非官媒),财经,0,2707,27,100.25925925925925,0.009370543193807895
2024-11-04,财经-产业公司 (非官媒),财经-产业公司,0,998,6,166.33333333333334,0.003454673848326664
2024-11-04,财经-其他 (非官媒),财经-其他,0,111,1,111.0,0.0003842372717076751
2024-11-04,财经-宏观经济 (官媒),财经-宏观经济,1,15,1,15.0,5.1923955636172304e-05
2024-11-04,运动健身 (官媒),运动健身,1,194,2,97.0,0.0006715498262278285
2024-11-04,音乐 (非官媒),音乐,0,1856,21,88.38095238095238,0.00642472411071572
2024-11-04,音乐-华语音乐 (非官媒),音乐-华语音乐,0,405,6,67.5,0.0014019468021766522
2024-11-04,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,104,2,52.0,0.00036000609241079463
2024-11-11,互联网 (非官媒),互联网,0,1294,13,99.53846153846153,0.0038801530471495567
2024-11-11,体育 (官媒),体育,1,5882,56,105.03571428571429,0.017637604500257878
2024-11-11,体育 (非官媒),体育,0,21611,230,93.9608695652174,0.06480215417461288
2024-11-11,公益 (非官媒),公益,0,26,1,26.0,7.796288966451969e-05
2024-11-11,其他 (官媒),其他,1,78,1,78.0,0.00023388866899355906
2024-11-11,其他 (非官媒),其他,0,881,17,51.8235294117647,0.0026417425305554558
2024-11-11,军事 (官媒),军事,1,1062,30,35.4,0.0031844841855276887
2024-11-11,动漫 (非官媒),动漫,0,102,2,51.0,0.0003058544132992695
2024-11-11,动漫-国产动漫 (非官媒),动漫-国产动漫,0,17,1,17.0,5.097573554987826e-05
2024-11-11,动漫-日本动漫 (非官媒),动漫-日本动漫,0,10,1,10.0,2.9985726794046033e-05
2024-11-11,情感 (官媒),情感,1,701,15,46.733333333333334,0.002101999448262627
2024-11-11,情感 (非官媒),情感,0,1000,12,83.33333333333333,0.0029985726794046035
2024-11-11,房产 (官媒),房产,1,81,1,81.0,0.00024288438703177288
2024-11-11,搞笑 (非官媒),搞笑,0,2833,17,166.64705882352942,0.008494956400753241
2024-11-11,教育 (非官媒),教育,0,70,2,35.0,0.00020990008755832223
2024-11-11,数码 (非官媒),数码,0,518,6,86.33333333333333,0.0015532606479315846
2024-11-11,旅游 (非官媒),旅游,0,168,3,56.0,0.0005037602101399734
2024-11-11,时事 (官媒),时事,1,24581,205,119.90731707317073,0.07370791503244456
2024-11-11,时事 (非官媒),时事,0,3342,40,83.55,0.010021229894570185
2024-11-11,时尚 (非官媒),时尚,0,1804,17,106.11764705882354,0.005409425113645904
2024-11-11,明星 (官媒),明星,1,2972,15,198.13333333333333,0.008911758003190481
2024-11-11,明星 (非官媒),明星,0,34368,379,90.68073878627969,0.10305494584577742
2024-11-11,明星-其他 (非官媒),明星-其他,0,132,1,132.0,0.0003958115936814077
2024-11-11,明星-内地 (官媒),明星-内地,1,3977,34,116.97058823529412,0.011925323545992107
2024-11-11,明星-内地 (非官媒),明星-内地,0,13689,128,106.9453125,0.041047461408369616
2024-11-11,明星-日韩 (非官媒),明星-日韩,0,2037,19,107.21052631578948,0.006108092547947177
2024-11-11,明星-港台 (非官媒),明星-港台,0,278,4,69.5,0.0008336032048744797
2024-11-11,星座 (非官媒),星座,0,316,3,105.33333333333333,0.0009475489666918547
2024-11-11,校园 (非官媒),校园,0,17,1,17.0,5.097573554987826e-05
2024-11-11,汽车 (官媒),汽车,1,691,3,230.33333333333334,0.0020720137214685808
2024-11-11,汽车 (非官媒),汽车,0,628,10,62.8,0.001883103642666091
2024-11-11,游戏 (非官媒),游戏,0,12965,217,59.74654377880184,0.03887649478848068
2024-11-11,电影 (非官媒),电影,0,2273,26,87.42307692307692,0.0068157557002866635
2024-11-11,电影-华语电影 (非官媒),电影-华语电影,0,1323,13,101.76923076923077,0.00396711165485229
2024-11-11,电影-美国电影 (非官媒),电影-美国电影,0,23,1,23.0,6.896717162630588e-05
2024-11-11,电视剧 (官媒),电视剧,1,107,1,107.0,0.0003208472766962926
2024-11-11,电视剧 (非官媒),电视剧,0,9436,83,113.6867469879518,0.028294531802861837
2024-11-11,电视剧-国产剧 (非官媒),电视剧-国产剧,0,9983,100,99.83,0.029934751058496155
2024-11-11,社会 (官媒),社会,1,101317,885,114.48248587570622,0.3038063881592362
2024-11-11,社会 (非官媒),社会,0,33994,309,110.01294498381877,0.10193347966368009
2024-11-11,科技 (官媒),科技,1,521,6,86.83333333333333,0.0015622563659697985
2024-11-11,科技 (非官媒),科技,0,102,2,51.0,0.0003058544132992695
2024-11-11,科普 (官媒),科普,1,2849,19,149.94736842105263,0.008542933563623714
2024-11-11,综艺 (官媒),综艺,1,7349,50,146.98,0.02203651062094443
2024-11-11,综艺 (非官媒),综艺,0,8205,79,103.86075949367088,0.02460328883451477
2024-11-11,综艺-内地综艺 (官媒),综艺-内地综艺,1,108,1,108.0,0.0003238458493756972
2024-11-11,综艺-内地综艺 (非官媒),综艺-内地综艺,0,4086,34,120.17647058823529,0.01225216796804721
2024-11-11,美妆 (非官媒),美妆,0,1198,3,399.3333333333333,0.0035922900699267147
2024-11-11,美食 (官媒),美食,1,215,1,215.0,0.0006446931260719898
2024-11-11,美食 (非官媒),美食,0,237,3,79.0,0.000710661725018891
2024-11-11,职场 (官媒),职场,1,74,2,37.0,0.00022189437827594064
2024-11-11,读书 (非官媒),读书,0,101,2,50.5,0.00030285584061986494
2024-11-11,财经 (官媒),财经,1,4064,33,123.15151515151516,0.012186199369100308
2024-11-11,财经 (非官媒),财经,0,4785,44,108.75,0.014348170270951028
2024-11-11,财经-产业公司 (非官媒),财经-产业公司,0,456,4,114.0,0.001367349141808499
2024-11-11,财经-其他 (官媒),财经-其他,1,38,1,38.0,0.00011394576181737492
2024-11-11,财经-其他 (非官媒),财经-其他,0,34,1,34.0,0.00010195147109975652
2024-11-11,运动健身 (官媒),运动健身,1,132,2,66.0,0.0003958115936814077
2024-11-11,音乐 (非官媒),音乐,0,1961,40,49.025,0.005880201024312427
2024-11-11,音乐-华语音乐 (非官媒),音乐-华语音乐,0,207,4,51.75,0.0006207045446367529
2024-11-11,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,183,2,91.5,0.0005487388003310424
2024-11-18,互联网 (非官媒),互联网,0,156,3,52.0,0.0003979520773863732
2024-11-18,体育 (官媒),体育,1,3289,49,67.12244897959184,0.008390156298229368
2024-11-18,体育 (非官媒),体育,0,28540,332,85.96385542168674,0.07280482236286596
2024-11-18,健康 (非官媒),健康,0,81,1,81.0,0.00020662896325830915
2024-11-18,公益 (官媒),公益,1,11,1,11.0,2.8060723405449393e-05
2024-11-18,公益 (非官媒),公益,0,9,2,4.5,2.2958773695367684e-05
2024-11-18,其他 (官媒),其他,1,66,1,66.0,0.00016836434043269636
2024-11-18,其他 (非官媒),其他,0,1422,15,94.8,0.003627486243868094
2024-11-18,军事 (官媒),军事,1,2405,26,92.5,0.006135094526373254
2024-11-18,动漫 (非官媒),动漫,0,119,4,29.75,0.0003035660077498616
2024-11-18,动漫-日本动漫 (非官媒),动漫-日本动漫,0,35,1,35.0,8.928411992642988e-05
2024-11-18,情感 (官媒),情感,1,1418,19,74.63157894736842,0.003617282344447931
2024-11-18,情感 (非官媒),情感,0,2436,16,152.25,0.00621417474687952
2024-11-18,搞笑 (非官媒),搞笑,0,4164,26,160.15384615384616,0.010622259296390116
2024-11-18,教育 (官媒),教育,1,12,1,12.0,3.061169826049025e-05
2024-11-18,教育 (非官媒),教育,0,466,7,66.57142857142857,0.0011887542824490379
2024-11-18,数码 (非官媒),数码,0,993,12,82.75,0.002533118031055568
2024-11-18,旅游 (官媒),旅游,1,14,1,14.0,3.5713647970571955e-05
2024-11-18,时事 (官媒),时事,1,26057,178,146.3876404494382,0.06647075179779953
2024-11-18,时事 (非官媒),时事,0,2069,24,86.20833333333333,0.005277966975079527
2024-11-18,时尚 (非官媒),时尚,0,503,13,38.69230769230769,0.0012831403520855494
2024-11-18,明星 (官媒),明星,1,1350,9,150.0,0.0034438160543051525
2024-11-18,明星 (非官媒),明星,0,44974,468,96.0982905982906,0.11472754313060736
2024-11-18,明星-内地 (官媒),明星-内地,1,2741,43,63.74418604651163,0.006992222077666981
2024-11-18,明星-内地 (非官媒),明星-内地,0,17454,143,122.05594405594405,0.04452471511988306
2024-11-18,明星-日韩 (非官媒),明星-日韩,0,3525,42,83.92857142857143,0.00899218636401901
2024-11-18,明星-港台 (非官媒),明星-港台,0,818,4,204.5,0.0020866974314234185
2024-11-18,星座 (非官媒),星座,0,247,3,82.33333333333333,0.0006300907891950909
2024-11-18,校园 (非官媒),校园,0,203,2,101.5,0.0005178478955732934
2024-11-18,汽车 (官媒),汽车,1,1618,15,107.86666666666666,0.004127477315456101
2024-11-18,汽车 (非官媒),汽车,0,743,9,82.55555555555556,0.0018953743172953545
2024-11-18,游戏 (非官媒),游戏,0,13770,204,67.5,0.035126923753912555
2024-11-18,生活记录 (非官媒),生活记录,0,5,1,5.0,1.275487427520427e-05
2024-11-18,电影 (非官媒),电影,0,833,18,46.27777777777778,0.0021249620542490313
2024-11-18,电影-华语电影 (非官媒),电影-华语电影,0,638,14,45.57142857142857,0.0016275219575160647
2024-11-18,电影-美国电影 (非官媒),电影-美国电影,0,45,1,45.0,0.00011479386847683843
2024-11-18,电视剧 (官媒),电视剧,1,710,4,177.5,0.0018111921470790062
2024-11-18,电视剧 (非官媒),电视剧,0,6921,98,70.62244897959184,0.01765529697173775
2024-11-18,电视剧-国产剧 (非官媒),电视剧-国产剧,0,9752,117,83.35042735042735,0.02487710678635841
2024-11-18,电视剧-韩剧 (非官媒),电视剧-韩剧,0,271,1,271.0,0.0006913141857160714
2024-11-18,社会 (官媒),社会,1,117477,960,122.371875,0.2996808730456344
2024-11-18,社会 (非官媒),社会,0,48982,382,128.22513089005236,0.12495185034961111
2024-11-18,科技 (官媒),科技,1,364,7,52.0,0.0009285548472348709
2024-11-18,科技 (非官媒),科技,0,300,5,60.0,0.0007652924565122562
2024-11-18,科普 (官媒),科普,1,4231,21,201.47619047619048,0.010793174611677853
2024-11-18,科普 (非官媒),科普,0,20,1,20.0,5.101949710081708e-05
2024-11-18,综艺 (官媒),综艺,1,3867,44,87.88636363636364,0.009864619764442983
2024-11-18,综艺 (非官媒),综艺,0,6759,81,83.44444444444444,0.01724203904522113
2024-11-18,综艺-内地综艺 (官媒),综艺-内地综艺,1,741,6,123.5,0.0018902723675852727
2024-11-18,综艺-内地综艺 (非官媒),综艺-内地综艺,0,2647,26,101.8076923076923,0.00675243044129314
2024-11-18,美图 (非官媒),美图,0,77,1,77.0,0.00019642506383814575
2024-11-18,美妆 (非官媒),美妆,0,3904,12,325.3333333333333,0.009959005834079493
2024-11-18,美食 (非官媒),美食,0,117,2,58.5,0.0002984640580397799
2024-11-18,职场 (官媒),职场,1,243,2,121.5,0.0006198868897749275
2024-11-18,读书 (非官媒),读书,0,817,5,163.4,0.0020841464565683776
2024-11-18,财经 (官媒),财经,1,9774,47,207.95744680851064,0.024933228233169305
2024-11-18,财经 (非官媒),财经,0,4094,47,87.1063829787234,0.010443691056537256
2024-11-18,财经-产业公司 (非官媒),财经-产业公司,0,192,1,192.0,0.000489787172167844
2024-11-18,财经-宏观经济 (官媒),财经-宏观经济,1,72,1,72.0,0.00018367018956294147
2024-11-18,运动健身 (官媒),运动健身,1,490,6,81.66666666666667,0.0012499776789700184
2024-11-18,运动健身 (非官媒),运动健身,0,253,4,63.25,0.0006453966383253361
2024-11-18,音乐 (非官媒),音乐,0,4511,45,100.24444444444444,0.011507447571089291
2024-11-18,音乐-华语音乐 (非官媒),音乐-华语音乐,0,1135,10,113.5,0.0028953564604713693
2024-11-18,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,57,1,57.0,0.00014540556673732868
2024-11-25,互联网 (非官媒),互联网,0,1712,19,90.10526315789474,0.004240835880642268
2024-11-25,体育 (官媒),体育,1,5007,40,125.175,0.012402958676621402
2024-11-25,体育 (非官媒),体育,0,13619,180,75.66111111111111,0.03373594851545973
2024-11-25,健康 (官媒),健康,1,82,1,82.0,0.0002031241484887068
2024-11-25,健康 (非官媒),健康,0,73,3,24.333333333333332,0.0001808300346301902
2024-11-25,公益 (非官媒),公益,0,20,1,20.0,4.9542475241148e-05
2024-11-25,其他 (官媒),其他,1,91,2,45.5,0.0002254182623472234
2024-11-25,其他 (非官媒),其他,0,4446,32,138.9375,0.0110132922461072
2024-11-25,军事 (官媒),军事,1,1217,14,86.92857142857143,0.003014659618423856
2024-11-25,军事 (非官媒),军事,0,23,1,23.0,5.69738465273202e-05
2024-11-25,动漫 (非官媒),动漫,0,311,10,31.1,0.0007703854899998514
2024-11-25,动漫-国产动漫 (非官媒),动漫-国产动漫,0,22,2,11.0,5.4496722765262795e-05
2024-11-25,情感 (官媒),情感,1,2496,19,131.3684210526316,0.00618290091009527
2024-11-25,情感 (非官媒),情感,0,5045,26,194.03846153846155,0.012497089379579582
2024-11-25,搞笑 (非官媒),搞笑,0,4898,30,163.26666666666668,0.012132952186557145
2024-11-25,摄影 (非官媒),摄影,0,86,1,86.0,0.0002130326435369364
2024-11-25,教育 (官媒),教育,1,28,1,28.0,6.93594653376072e-05
2024-11-25,教育 (非官媒),教育,0,1370,9,152.22222222222223,0.003393659554018638
2024-11-25,数码 (非官媒),数码,0,3215,26,123.65384615384616,0.007963952895014541
2024-11-25,旅游 (官媒),旅游,1,23,1,23.0,5.69738465273202e-05
2024-11-25,旅游 (非官媒),旅游,0,45,2,22.5,0.00011147056929258299
2024-11-25,时事 (官媒),时事,1,23164,175,132.3657142857143,0.05738009482429761
2024-11-25,时事 (非官媒),时事,0,1521,19,80.05263157894737,0.0037677052420893053
2024-11-25,时尚 (非官媒),时尚,0,1342,20,67.1,0.0033243000886810305
2024-11-25,明星 (官媒),明星,1,900,9,100.0,0.00222941138585166
2024-11-25,明星 (非官媒),明星,0,48637,506,96.1205533596838,0.12047986841518576
2024-11-25,明星-其他 (非官媒),明星-其他,0,111,1,111.0,0.0002749607375883714
2024-11-25,明星-内地 (官媒),明星-内地,1,2822,37,76.27027027027027,0.006990443256525983
2024-11-25,明星-内地 (非官媒),明星-内地,0,15264,152,100.42105263157895,0.03781081710404415
2024-11-25,明星-日韩 (非官媒),明星-日韩,0,3945,40,98.625,0.009772253241316442
2024-11-25,星座 (非官媒),星座,0,1326,9,147.33333333333334,0.0032846661084881125
2024-11-25,校园 (非官媒),校园,0,27,2,13.5,6.68823415755498e-05
2024-11-25,汽车 (官媒),汽车,1,1574,6,262.3333333333333,0.0038989928014783477
2024-11-25,汽车 (非官媒),汽车,0,658,8,82.25,0.0016299474354337692
2024-11-25,游戏 (非官媒),游戏,0,14866,211,70.45497630331754,0.03682492184674531
2024-11-25,生活记录 (非官媒),生活记录,0,29,1,29.0,7.183658909966459e-05
2024-11-25,电影 (非官媒),电影,0,588,14,42.0,0.001456548772089751
2024-11-25,电影-华语电影 (非官媒),电影-华语电影,0,1934,18,107.44444444444444,0.004790757355819011
2024-11-25,电影-美国电影 (非官媒),电影-美国电影,0,54,2,27.0,0.0001337646831510996
2024-11-25,电视剧 (非官媒),电视剧,0,7440,98,75.91836734693878,0.018429800789707056
2024-11-25,电视剧-国产剧 (非官媒),电视剧-国产剧,0,11023,121,91.09917355371901,0.02730533522915872
2024-11-25,电视剧-韩剧 (非官媒),电视剧-韩剧,0,1724,7,246.28571428571428,0.004270561365786957
2024-11-25,社会 (官媒),社会,1,133394,1000,133.394,0.3304334471158848
2024-11-25,社会 (非官媒),社会,0,43655,331,131.8882175226586,0.1081388378326158
2024-11-25,科技 (官媒),科技,1,786,5,157.2,0.0019470192769771163
2024-11-25,科技 (非官媒),科技,0,883,9,98.11111111111111,0.002187300281896684
2024-11-25,科普 (官媒),科普,1,3542,21,168.66666666666666,0.00877397236520731
2024-11-25,综艺 (官媒),综艺,1,6646,44,151.04545454545453,0.016462964522633478
2024-11-25,综艺 (非官媒),综艺,0,10039,101,99.39603960396039,0.02486784544729424
2024-11-25,综艺-内地综艺 (官媒),综艺-内地综艺,1,3180,15,212.0,0.007877253563342531
2024-11-25,综艺-内地综艺 (非官媒),综艺-内地综艺,0,4326,37,116.91891891891892,0.010716037394660313
2024-11-25,美妆 (非官媒),美妆,0,201,2,100.5,0.0004979018761735374
2024-11-25,美食 (官媒),美食,1,329,1,329.0,0.0008149737177168846
2024-11-25,美食 (非官媒),美食,0,1284,3,428.0,0.0031806269104817015
2024-11-25,财经 (官媒),财经,1,3889,33,117.84848484848484,0.009633534310641229
2024-11-25,财经 (非官媒),财经,0,3614,40,90.35,0.008952325276075443
2024-11-25,财经-产业公司 (非官媒),财经-产业公司,0,807,3,269.0,0.0019990388759803216
2024-11-25,财经-其他 (非官媒),财经-其他,0,37,1,37.0,9.16535791961238e-05
2024-11-25,财经-宏观经济 (官媒),财经-宏观经济,1,511,4,127.75,0.0012658102424113313
2024-11-25,运动健身 (官媒),运动健身,1,352,1,352.0,0.0008719475642442047
2024-11-25,音乐 (非官媒),音乐,0,2678,31,86.38709677419355,0.006633737434789717
2024-11-25,音乐-华语音乐 (非官媒),音乐-华语音乐,0,721,13,55.46153846153846,0.0017860062324433854
2024-11-25,音乐-日韩音乐 (非官媒),音乐-日韩音乐,0,42,1,42.0,0.0001040391980064108
2024-12-02,互联网 (非官媒),互联网,0,119,3,39.666666666666664,0.00030380936090254357
2024-12-02,体育 (官媒),体育,1,5067,45,112.6,0.012936151526833514
2024-12-02,体育 (非官媒),体育,0,17749,241,73.64730290456431,0.0453135491315903
2024-12-02,健康 (官媒),健康,1,10,1,10.0,2.553019839517173e-05
2024-12-02,健康 (非官媒),健康,0,288,7,41.142857142857146,0.0007352697137809458
2024-12-02,健康-医疗 (非官媒),健康-医疗,0,66,1,66.0,0.0001684993094081334
2024-12-02,公益 (非官媒),公益,0,37,4,9.25,9.446173406213539e-05
