week_start,category,weekly_total_minutes,topic_count,weekly_avg_minutes,time_share
2024-11-18,互联网,156,3,52.0,0.0003979520773863732
2024-11-18,体育,31829,381,83.54068241469817,0.08119497866109533
2024-11-18,健康,81,1,81.0,0.00020662896325830915
2024-11-18,公益,20,3,6.666666666666667,5.101949710081708e-05
2024-11-18,其他,1488,16,93.0,0.0037958505843007904
2024-11-18,军事,2405,26,92.5,0.006135094526373254
2024-11-18,动漫,119,4,29.75,0.0003035660077498616
2024-11-18,动漫-日本动漫,35,1,35.0,8.928411992642988e-05
2024-11-18,情感,3854,35,110.11428571428571,0.00983145709132745
2024-11-18,搞笑,4164,26,160.15384615384616,0.010622259296390116
2024-11-18,教育,478,8,59.75,0.0012193659807095282
2024-11-18,数码,993,12,82.75,0.002533118031055568
2024-11-18,旅游,14,1,14.0,3.5713647970571955e-05
2024-11-18,时事,28126,202,139.23762376237624,0.07174871877287906
2024-11-18,时尚,503,13,38.69230769230769,0.0012831403520855494
2024-11-18,明星,46324,477,97.11530398322851,0.11817135918491252
2024-11-18,明星-内地,20195,186,108.5752688172043,0.051516937197550045
2024-11-18,明星-日韩,3525,42,83.92857142857143,0.00899218636401901
2024-11-18,明星-港台,818,4,204.5,0.0020866974314234185
2024-11-18,星座,247,3,82.33333333333333,0.0006300907891950909
2024-11-18,校园,203,2,101.5,0.0005178478955732934
2024-11-18,汽车,2361,24,98.375,0.006022851632751456
2024-11-18,游戏,13770,204,67.5,0.035126923753912555
2024-11-18,生活记录,5,1,5.0,1.275487427520427e-05
2024-11-18,电影,833,18,46.27777777777778,0.0021249620542490313
2024-11-18,电影-华语电影,638,14,45.57142857142857,0.0016275219575160647
2024-11-18,电影-美国电影,45,1,45.0,0.00011479386847683843
2024-11-18,电视剧,7631,102,74.81372549019608,0.019466489118816755
2024-11-18,电视剧-国产剧,9752,117,83.35042735042735,0.02487710678635841
2024-11-18,电视剧-韩剧,271,1,271.0,0.0006913141857160714
2024-11-18,社会,166459,1342,124.03800298062593,0.4246327233952455
2024-11-18,科技,664,12,55.333333333333336,0.001693847303747127
2024-11-18,科普,4251,22,193.22727272727272,0.01084419410877867
2024-11-18,综艺,10626,125,85.008,0.027106658809664112
2024-11-18,综艺-内地综艺,3388,32,105.875,0.008642702808878413
2024-11-18,美图,77,1,77.0,0.00019642506383814575
2024-11-18,美妆,3904,12,325.3333333333333,0.009959005834079493
2024-11-18,美食,117,2,58.5,0.0002984640580397799
2024-11-18,职场,243,2,121.5,0.0006198868897749275
2024-11-18,读书,817,5,163.4,0.0020841464565683776
2024-11-18,财经,13868,94,147.53191489361703,0.035376919289706564
2024-11-18,财经-产业公司,192,1,192.0,0.000489787172167844
2024-11-18,财经-宏观经济,72,1,72.0,0.00018367018956294147
2024-11-18,运动健身,743,10,74.3,0.0018953743172953545
2024-11-18,音乐,4511,45,100.24444444444444,0.011507447571089291
2024-11-18,音乐-华语音乐,1135,10,113.5,0.0028953564604713693
2024-11-18,音乐-日韩音乐,57,1,57.0,0.00014540556673732868
2024-11-25,互联网,1712,19,90.10526315789474,0.004240835880642268
2024-11-25,体育,18626,220,84.66363636363636,0.04613890719208113
2024-11-25,健康,155,4,38.75,0.000383954183118897
2024-11-25,公益,20,1,20.0,4.9542475241148e-05
2024-11-25,其他,4537,34,133.44117647058823,0.011238710508454423
2024-11-25,军事,1240,15,82.66666666666667,0.003071633464951176
2024-11-25,动漫,311,10,31.1,0.0007703854899998514
2024-11-25,动漫-国产动漫,22,2,11.0,5.4496722765262795e-05
2024-11-25,情感,7541,45,167.57777777777778,0.018679990289674854
2024-11-25,搞笑,4898,30,163.26666666666668,0.012132952186557145
2024-11-25,摄影,86,1,86.0,0.0002130326435369364
2024-11-25,教育,1398,10,139.8,0.0034630190193562452
2024-11-25,数码,3215,26,123.65384615384616,0.007963952895014541
2024-11-25,旅游,68,3,22.666666666666668,0.00016844441581990318
2024-11-25,时事,24685,194,127.24226804123711,0.06114780006638692
2024-11-25,时尚,1342,20,67.1,0.0033243000886810305
2024-11-25,明星,49537,515,96.1883495145631,0.12270927980103742
2024-11-25,明星-其他,111,1,111.0,0.0002749607375883714
2024-11-25,明星-内地,18086,189,95.6931216931217,0.04480126036057013
2024-11-25,明星-日韩,3945,40,98.625,0.009772253241316442
2024-11-25,星座,1326,9,147.33333333333334,0.0032846661084881125
2024-11-25,校园,27,2,13.5,6.68823415755498e-05
2024-11-25,汽车,2232,14,159.42857142857142,0.005528940236912116
2024-11-25,游戏,14866,211,70.45497630331754,0.03682492184674531
2024-11-25,生活记录,29,1,29.0,7.183658909966459e-05
2024-11-25,电影,588,14,42.0,0.001456548772089751
2024-11-25,电影-华语电影,1934,18,107.44444444444444,0.004790757355819011
2024-11-25,电影-美国电影,54,2,27.0,0.0001337646831510996
2024-11-25,电视剧,7440,98,75.91836734693878,0.018429800789707056
2024-11-25,电视剧-国产剧,11023,121,91.09917355371901,0.02730533522915872
2024-11-25,电视剧-韩剧,1724,7,246.28571428571428,0.004270561365786957
2024-11-25,社会,177049,1331,133.01953418482344,0.4385722849485006
2024-11-25,科技,1669,14,119.21428571428571,0.0041343195588738006
2024-11-25,科普,3542,21,168.66666666666666,0.00877397236520731
2024-11-25,综艺,16685,145,115.06896551724138,0.04133080996992772
2024-11-25,综艺-内地综艺,7506,52,144.34615384615384,0.018593290958002842
2024-11-25,美妆,201,2,100.5,0.0004979018761735374
2024-11-25,美食,1613,4,403.25,0.003995600628198586
2024-11-25,财经,7503,73,102.78082191780823,0.01858585958671667
2024-11-25,财经-产业公司,807,3,269.0,0.0019990388759803216
2024-11-25,财经-其他,37,1,37.0,9.16535791961238e-05
2024-11-25,财经-宏观经济,511,4,127.75,0.0012658102424113313
2024-11-25,运动健身,352,1,352.0,0.0008719475642442047
2024-11-25,音乐,2678,31,86.38709677419355,0.006633737434789717
2024-11-25,音乐-华语音乐,721,13,55.46153846153846,0.0017860062324433854
2024-11-25,音乐-日韩音乐,42,1,42.0,0.0001040391980064108
2024-12-02,互联网,119,3,39.666666666666664,0.00030380936090254357
2024-12-02,体育,22816,286,79.77622377622377,0.05824970065842382
2024-12-02,健康,298,8,37.25,0.0007607999121761176
2024-12-02,健康-医疗,66,1,66.0,0.0001684993094081334
2024-12-02,公益,37,4,9.25,9.446173406213539e-05
2024-12-02,其他,1475,18,81.94444444444444,0.00376570426328783
2024-12-02,军事,313,6,52.166666666666664,0.0007990952097688751
2024-12-02,动漫,267,10,26.7,0.0006816562971510852
2024-12-02,动漫-国产动漫,30,2,15.0,7.659059518551518e-05
2024-12-02,动漫-日本动漫,151,4,37.75,0.0003855059957670931
2024-12-02,情感,3932,30,131.06666666666666,0.010038474008981524
2024-12-02,搞笑,7191,37,194.35135135135135,0.01835876566596799
2024-12-02,政务,67,2,33.5,0.0001710523292476506
2024-12-02,教育,790,7,112.85714285714286,0.0020168856732185668
2024-12-02,数码,974,12,81.16666666666667,0.0024866413236897264
2024-12-02,旅游,97,3,32.333333333333336,0.00024764292443316577
2024-12-02,时事,36509,269,135.72118959107806,0.09320820132093247
2024-12-02,时尚,1831,26,70.42307692307692,0.004674579326155943
2024-12-02,明星,50562,475,106.44631578947369,0.1290857891256673
2024-12-02,明星-内地,20865,191,109.24083769633508,0.05326875895152581
2024-12-02,明星-日韩,2326,25,93.04,0.005938324146716944
2024-12-02,明星-港台,23,1,23.0,5.871945630889498e-05
2024-12-02,星座,111,1,111.0,0.00028338520218640617
2024-12-02,校园,224,4,56.0,0.0005718764440518468
2024-12-02,汽车,1155,6,192.5,0.002948737914642335
2024-12-02,游戏,9568,161,59.42857142857143,0.02442729382450031
2024-12-02,电影,1823,29,62.86206896551724,0.004654155167439806
2024-12-02,电影-其他,4,1,4.0,1.0212079358068692e-05
2024-12-02,电影-华语电影,654,10,65.4,0.001669674975044231
2024-12-02,电影-美国电影,687,4,171.75,0.0017539246297482978
2024-12-02,电视剧,10263,105,97.74285714285715,0.026201642612964746
2024-12-02,电视剧-国产剧,8968,102,87.92156862745098,0.022895481920790006
2024-12-02,电视剧-韩剧,393,3,131.0,0.0010033367969302489
2024-12-02,社会,176924,1338,132.2301943198804,0.4516904820867363
2024-12-02,科技,354,6,59.0,0.0009037690231890793
2024-12-02,科普,3058,20,152.9,0.007807134669243515
2024-12-02,综艺,9395,91,103.24175824175825,0.023985621392263838
2024-12-02,综艺-内地综艺,5406,45,120.13333333333334,0.013801625252429837
2024-12-02,美妆,67,1,67.0,0.0001710523292476506
2024-12-02,美食,894,7,127.71428571428571,0.0022823997365283527
2024-12-02,职场,68,2,34.0,0.00017360534908716774
2024-12-02,育儿,133,1,133.0,0.00033955163865578397
2024-12-02,艺术-舞蹈,25,1,25.0,6.382549598792932e-05
2024-12-02,读书,139,1,139.0,0.000354869757692887
2024-12-02,财经,7554,81,93.25925925925925,0.019285511867712723
2024-12-02,财经-产业公司,80,1,80.0,0.00020424158716137383
2024-12-02,财经-其他,71,2,35.5,0.00018126440860571927
2024-12-02,财经-宏观经济,35,1,35.0,8.935569438310105e-05
2024-12-02,音乐,2627,36,72.97222222222223,0.006706783118411613
2024-12-02,音乐-华语音乐,156,8,19.5,0.000398271094964679
2024-12-02,音乐-日韩音乐,118,2,59.0,0.0003012563410630264
2024-12-09,互联网,1451,21,69.0952380952381,0.005350512004542957
2024-12-09,体育,16480,230,71.65217391304348,0.06076942648853752
2024-12-09,健康,408,6,68.0,0.0015044858014152491
2024-12-09,健康-医疗,43,2,21.5,0.0001585610035805287
2024-12-09,公益,28,1,28.0,0.00010324902558732103
2024-12-09,其他,704,13,54.15384615384615,0.002595975500481214
2024-12-09,军事,257,6,42.833333333333336,0.000947678556283625
2024-12-09,动漫,685,18,38.05555555555556,0.002525913661689818
2024-12-09,动漫-国产动漫,5,2,2.5,1.8437325997735896e-05
2024-12-09,历史,124,2,62.0,0.0004572456847438502
2024-12-09,情感,2512,27,93.03703703703704,0.009262912581262514
2024-12-09,搞笑,8057,45,179.04444444444445,0.029709907112751625
2024-12-09,教育,709,7,101.28571428571429,0.00261441282647895
2024-12-09,数码,272,4,68.0,0.0010029905342768327
2024-12-09,旅游,358,5,71.6,0.0013201125414378902
2024-12-09,时事,19624,164,119.65853658536585,0.07236281707591384
2024-12-09,时尚,536,11,48.72727272727273,0.001976481346957288
2024-12-09,明星,34226,342,100.07602339181287,0.12620718391970176
2024-12-09,明星-内地,12588,150,83.92,0.046417811931899894
2024-12-09,明星-日韩,820,14,58.57142857142857,0.003023721463628687
2024-12-09,星座,42,2,21.0,0.00015487353838098154
2024-12-09,校园,101,4,25.25,0.0003724339851542651
2024-12-09,汽车,1006,7,143.71428571428572,0.0037095899907444623
2024-12-09,游戏,9746,135,72.19259259259259,0.03593803583478681
2024-12-09,电商,91,3,30.333333333333332,0.00033555933315879334
2024-12-09,电影,1132,27,41.925925925925924,0.004174210605887407
2024-12-09,电影-华语电影,927,8,115.875,0.003418280239980235
2024-12-09,电影-美国电影,64,2,32.0,0.00023599777277101948
2024-12-09,电视剧,10140,83,122.16867469879519,0.0373908971234084
2024-12-09,电视剧-国产剧,6298,79,79.72151898734177,0.023223655826748135
2024-12-09,电视剧-韩剧,842,3,280.6666666666667,0.003104845698018725
2024-12-09,社会,115171,1085,106.14838709677419,0.4246890544970482
2024-12-09,科技,736,3,245.33333333333334,0.002713974386866724
2024-12-09,科普,2247,23,97.69565217391305,0.008285734303382511
2024-12-09,综艺,8331,100,83.31,0.03072027257742755
2024-12-09,综艺-内地综艺,5307,41,129.4390243902439,0.01956937781399688
2024-12-09,美图,26,1,26.0,9.587409518822666e-05
2024-12-09,美妆,299,4,74.75,0.0011025520946646066
2024-12-09,美食,274,7,39.142857142857146,0.0010103654646759271
2024-12-09,职场,57,2,28.5,0.00021018551637418922
2024-12-09,读书,132,1,132.0,0.00048674540634022765
2024-12-09,财经,5914,71,83.29577464788733,0.021807669190122017
2024-12-09,财经-产业公司,33,1,33.0,0.00012168635158505691
2024-12-09,运动健身,155,3,51.666666666666664,0.0005715571059298128
2024-12-09,音乐,1746,26,67.15384615384616,0.006438314238409375
2024-12-09,音乐-华语音乐,382,6,63.666666666666664,0.0014086117062270225
2024-12-09,音乐-日韩音乐,103,3,34.333333333333336,0.00037980891555335945
2024-12-16,互联网,1661,25,66.44,0.004547520355697679
2024-12-16,体育,21659,264,82.04166666666667,0.059298460797143904
2024-12-16,健康,258,5,51.6,0.0007063577674714035
2024-12-16,健康-医疗,205,4,51.25,0.0005612532648513089
2024-12-16,公益,29,1,29.0,7.939680332042907e-05
2024-12-16,其他,1762,20,88.1,0.004824040256917104
2024-12-16,军事,621,9,69.0,0.0017001867193788432
2024-12-16,动漫,424,16,26.5,0.001160836020960756
2024-12-16,动漫-国产动漫,55,2,27.5,0.00015058014422839996
2024-12-16,动漫-日本动漫,21,1,21.0,5.749423688720726e-05
2024-12-16,地区,53,1,53.0,0.0001451045026200945
2024-12-16,家居,23,1,23.0,6.296987849551272e-05
2024-12-16,情感,3970,34,116.76470588235294,0.010869148592486324
2024-12-16,搞笑,6481,49,132.26530612244898,0.017743816631713823
2024-12-16,政务,140,3,46.666666666666664,0.0003832949125813817
2024-12-16,教育,1411,14,100.78571428571429,0.003863065154659497
2024-12-16,数码,1361,18,75.61111111111111,0.003726174114451861
2024-12-16,旅游,1163,16,72.6875,0.003184085595229621
2024-12-16,时事,26109,214,122.00467289719626,0.07148176337562354
2024-12-16,时尚,963,23,41.869565217391305,0.002636521434399076
2024-12-16,明星,35847,341,105.12316715542522,0.0981426623664628
2024-12-16,明星-内地,19514,176,110.875,0.053425835172236306
2024-12-16,明星-日韩,2551,26,98.11538461538461,0.006984180871393605
2024-12-16,明星-港台,4,1,4.0,1.0951283216610907e-05
2024-12-16,星座,595,7,85.0,0.0016290033784708722
2024-12-16,校园,789,21,37.57142857142857,0.0021601406144765014
2024-12-16,汽车,3182,33,96.42424242424242,0.008711745798813977
2024-12-16,游戏,8080,186,43.44086021505376,0.02212159209755403
2024-12-16,电商,414,7,59.142857142857146,0.0011334578129192287
2024-12-16,电影,1792,41,43.707317073170735,0.004906174881041686
2024-12-16,电影-华语电影,1185,18,65.83333333333333,0.003244317652920981
2024-12-16,电影-美国电影,276,6,46.0,0.0007556385419461526
2024-12-16,电视剧,9824,115,85.42608695652174,0.026896351579996387
2024-12-16,电视剧-国产剧,13426,111,120.95495495495496,0.03675798211655451
2024-12-16,电视剧-韩剧,724,3,241.33333333333334,0.001982182262206574
2024-12-16,社会,160667,1282,125.32527301092044,0.4398774551408061
2024-12-16,科技,459,9,51.0,0.0012566597491061014
2024-12-16,科普,3852,40,96.3,0.010546085737596304
2024-12-16,综艺,12301,125,98.408,0.03367793371188269
2024-12-16,综艺-内地综艺,4692,71,66.08450704225352,0.012845855213084593
2024-12-16,美图,251,1,251.0,0.0006871930218423344
2024-12-16,美妆,371,6,61.833333333333336,0.0010157315183406616
2024-12-16,美食,1249,13,96.07692307692308,0.0034195381843867556
2024-12-16,职场,40,1,40.0,0.00010951283216610907
2024-12-16,育儿,22,1,22.0,6.0232057691359985e-05
2024-12-16,艺术,215,2,107.5,0.0005886314728928363
2024-12-16,萌宠,27,1,27.0,7.392116171212362e-05
2024-12-16,财经,9412,82,114.78048780487805,0.025768369408685463
2024-12-16,财经-产业公司,103,2,51.5,0.00028199554282773084
2024-12-16,财经-宏观经济,189,3,63.0,0.0005174481319848653
2024-12-16,运动健身,600,4,150.0,0.001642692482491636
2024-12-16,音乐,2088,35,59.65714285714286,0.005716569839070893
2024-12-16,音乐-华语音乐,723,16,45.1875,0.0019794444414024215
2024-12-16,音乐-日韩音乐,1421,4,355.25,0.0038904433627010245
2024-12-23,互联网,776,11,70.54545454545455,0.0018810388376343512
2024-12-23,体育,25825,264,97.8219696969697,0.06260029379111742
2024-12-23,健康,676,7,96.57142857142857,0.001638636925568069
2024-12-23,健康-医疗,79,1,79.0,0.00019149751053236308
2024-12-23,公益,125,3,41.666666666666664,0.000303002390082853
2024-12-23,其他,2406,20,120.3,0.005832190004314754
2024-12-23,军事,1132,8,141.5,0.0027439896445903165
2024-12-23,创意征集,345,2,172.5,0.0008362865966286742
2024-12-23,动漫,403,16,25.1875,0.000976879705627118
2024-12-23,动漫-国产动漫,24,1,24.0,5.817645889590777e-05
2024-12-23,家居,48,2,24.0,0.00011635291779181554
2024-12-23,情感,6660,50,133.2,0.016143967343614406
2024-12-23,搞笑,5415,37,146.35135135135135,0.013126063538389191
2024-12-23,摄影,74,1,74.0,0.00017937741492904895
2024-12-23,教育,90,4,22.5,0.00021816172085965414
2024-12-23,数码,2605,22,118.4090909090909,0.006314569809326656
2024-12-23,旅游,186,8,23.25,0.0004508675564432852
2024-12-23,时事,36126,241,149.90041493775934,0.08757011475306517
2024-12-23,时尚,848,18,47.111111111111114,0.0020555682143220746
2024-12-23,明星,42579,412,103.34708737864078,0.10321231013870237
2024-12-23,明星-其他,762,4,190.5,0.0018471025699450718
2024-12-23,明星-内地,19792,188,105.27659574468085,0.047976186436158606
2024-12-23,明星-日韩,3949,31,127.38709677419355,0.009572451507497491
2024-12-23,明星-港台,462,2,231.0,0.0011198968337462246
2024-12-23,星座,521,8,65.125,0.0012629139618653311
2024-12-23,校园,486,8,60.75,0.0011780732926421323
2024-12-23,汽车,3528,31,113.80645161290323,0.008551939457698443
2024-12-23,游戏,10815,203,53.275862068965516,0.02621576678996844
2024-12-23,生活记录,142,1,142.0,0.000344210715134121
2024-12-23,电商,347,8,43.375,0.0008411346348699999
2024-12-23,电影,3008,50,60.16,0.007291449514953774
2024-12-23,电影-华语电影,974,19,51.26315789473684,0.0023609946235255905
2024-12-23,电影-美国电影,91,1,91.0,0.00022058573998031696
2024-12-23,电视剧,13236,138,95.91304347826087,0.03208431708109313
2024-12-23,电视剧-国产剧,12560,99,126.86868686868686,0.030445680155525068
2024-12-23,电视剧-韩剧,553,3,184.33333333333334,0.0013404825737265416
2024-12-23,直播,477,1,477.0,0.001156257120556167
2024-12-23,社会,177895,1356,131.1910029498525,0.431220881470313
2024-12-23,科技,561,8,70.125,0.0013598747266918441
2024-12-23,科普,3286,18,182.55555555555554,0.007965326830498038
2024-12-23,综艺,14550,138,105.43478260869566,0.035269478205644085
2024-12-23,综艺-内地综艺,5147,55,93.58181818181818,0.012476426414051554
2024-12-23,美妆,111,3,37.0,0.00026906612239357345
2024-12-23,美食,1080,10,108.0,0.00261794065031585
2024-12-23,育儿,71,3,23.666666666666668,0.0001721053575670605
2024-12-23,萌宠,46,3,15.333333333333334,0.00011150487955048989
2024-12-23,读书,153,2,76.5,0.000370874925461412
2024-12-23,财经,7873,76,103.59210526315789,0.01908430253697841
2024-12-23,财经-产业公司,560,3,186.66666666666666,0.0013574507075711814
2024-12-23,财经-宏观经济,182,3,60.666666666666664,0.0004411714799606339
2024-12-23,运动健身,74,2,37.0,0.00017937741492904895
2024-12-23,音乐,1685,35,48.142857142857146,0.004084472218316858
2024-12-23,音乐-其他,22,1,22.0,5.3328420654582126e-05
2024-12-23,音乐-华语音乐,1072,21,51.04761904761905,0.002598548497350547
2024-12-23,音乐-日韩音乐,45,1,45.0,0.00010908086042982707
2024-12-30,互联网,2158,17,126.94117647058823,0.005591571703226943
2024-12-30,体育,30221,354,85.37005649717514,0.078305323653022
2024-12-30,健康,24,1,24.0,6.218615425275562e-05
2024-12-30,健康-养生,184,1,184.0,0.0004767605159377931
2024-12-30,健康-医疗,24,1,24.0,6.218615425275562e-05
2024-12-30,公益,234,3,78.0,0.0006063150039643673
2024-12-30,其他,3710,30,123.66666666666667,0.009612943011571807
2024-12-30,军事,119,4,29.75,0.00030833968150324666
2024-12-30,动漫,299,11,27.181818181818183,0.0007747358383989138
2024-12-30,动漫-国产动漫,126,2,63.0,0.000326477309826967
2024-12-30,动漫-日本动漫,110,1,110.0,0.0002850198736584633
2024-12-30,情感,4042,33,122.48484848484848,0.01047318481206826
2024-12-30,搞笑,8412,45,186.93333333333334,0.021796247065590846
2024-12-30,教育,89,2,44.5,0.0002306069886873021
2024-12-30,数码,1483,19,78.05263157894737,0.003842586114868191
2024-12-30,旅游,482,6,80.33333333333333,0.0012489052645761754
2024-12-30,时事,29021,225,128.98222222222222,0.0751960159403842
2024-12-30,时尚,1165,16,72.8125,0.003018619571019179
2024-12-30,明星,55424,466,118.93562231759657,0.143608558887697
2024-12-30,明星-其他,161,1,161.0,0.00041716545144556896
2024-12-30,明星-内地,23526,199,118.22110552763819,0.060957977706263704
2024-12-30,明星-日韩,507,5,101.4,0.0013136825085894625
2024-12-30,星座,710,6,118.33333333333333,0.001839673729977354
2024-12-30,校园,74,3,24.666666666666668,0.00019174064227932985
2024-12-30,汽车,3345,30,111.5,0.008667195248977815
2024-12-30,游戏,5908,122,48.42622950819672,0.01530815830522001
2024-12-30,电商,370,4,92.5,0.0009587032113966492
2024-12-30,电影,878,15,58.53333333333333,0.002274976809746643
2024-12-30,电影-华语电影,607,10,60.7,0.001572791484642611
2024-12-30,电视剧,11504,123,93.52845528455285,0.029807896605154195
2024-12-30,电视剧-国产剧,4632,47,98.55319148936171,0.012001927770781835
2024-12-30,电视剧-韩剧,726,6,121.0,0.0018811311661458576
2024-12-30,直播,14,1,14.0,3.627525664744078e-05
2024-12-30,社会,155079,1153,134.5004336513443,0.40182360897346203
2024-12-30,科普,2589,17,152.2941176470588,0.006708331390016013
2024-12-30,综艺,16835,160,105.21875,0.04362099611854754
2024-12-30,综艺-内地综艺,8266,66,125.24242424242425,0.02141794796055325
2024-12-30,美图,119,3,39.666666666666664,0.00030833968150324666
2024-12-30,美妆,564,7,80.57142857142857,0.0014613746249397572
2024-12-30,美食,1104,11,100.36363636363636,0.0028605630956267587
2024-12-30,职场,36,1,36.0,9.327923137913344e-05
2024-12-30,育儿,45,2,22.5,0.0001165990392239168
2024-12-30,萌宠,10,2,5.0,2.5910897605314845e-05
2024-12-30,读书,154,5,30.8,0.0003990278231218486
2024-12-30,财经,7045,82,85.91463414634147,0.018254227362944308
2024-12-30,财经-产业公司,512,6,85.33333333333333,0.0013266379573921199
2024-12-30,财经-其他,70,2,35.0,0.0001813762832372039
2024-12-30,财经-宏观经济,33,1,33.0,8.550596209753898e-05
2024-12-30,运动健身,258,2,129.0,0.0006685011582171229
2024-12-30,音乐,1887,25,75.48,0.004889386378122911
2024-12-30,音乐-华语音乐,991,11,90.0909090909091,0.002567769952686701
2024-12-30,音乐-日韩音乐,52,1,52.0,0.0001347366675476372
2025-01-06,互联网,3173,24,132.20833333333334,0.007856663555035025
2025-01-06,体育,21830,259,84.28571428571429,0.054053250994772956
2025-01-06,健康,541,9,60.111111111111114,0.0013395698024815468
2025-01-06,公益,675,9,75.0,0.0016713671287893607
2025-01-06,其他,5607,39,143.76923076923077,0.013883489616476957
2025-01-06,军事,459,14,32.785714285714285,0.0011365296475767653
2025-01-06,动漫,230,9,25.555555555555557,0.0005695028735134118
2025-01-06,动漫-国产动漫,122,1,122.0,0.00030208413290711407
2025-01-06,情感,5623,36,156.19444444444446,0.01392310720767789
2025-01-06,搞笑,1955,14,139.64285714285714,0.004840774424864
2025-01-06,教育,645,7,92.14285714285714,0.0015970841452876113
2025-01-06,数码,606,11,55.09090909090909,0.001500516266735337
2025-01-06,旅游,647,7,92.42857142857143,0.001602036344187728
2025-01-06,时事,39454,254,155.33070866141733,0.09769202770260065
2025-01-06,时尚,1184,16,74.0,0.0029317017488690415
2025-01-06,明星,54823,497,110.30784708249497,0.13574720015054684
2025-01-06,明星-内地,23294,207,112.53140096618357,0.057678260589658324
2025-01-06,明星-日韩,2565,18,142.5,0.006351195089399571
2025-01-06,明星-港台,33,1,33.0,8.17112818519243e-05
2025-01-06,星座,350,3,116.66666666666667,0.0008666348075204093
2025-01-06,校园,23,1,23.0,5.6950287351341176e-05
2025-01-06,汽车,2393,24,99.70833333333333,0.0059253059839895405
2025-01-06,游戏,9481,152,62.375,0.023475898886002856
2025-01-06,电商,625,8,78.125,0.001547562156286445
2025-01-06,电影,1019,15,67.93333333333334,0.00252314533960942
2025-01-06,电影-华语电影,343,5,68.6,0.000849302111370001
2025-01-06,电影-美国电影,247,4,61.75,0.0006115965641644031
2025-01-06,电视剧,10369,80,129.6125,0.02567467519765464
2025-01-06,电视剧-国产剧,11269,80,140.8625,0.02790316470270712
2025-01-06,电视剧-韩剧,160,2,80.0,0.00039617591200932995
2025-01-06,社会,166423,1146,145.22076788830717,0.4120798987770545
2025-01-06,科技,491,3,163.66666666666666,0.0012157648299786312
2025-01-06,科普,2339,15,155.93333333333334,0.005791596613686392
2025-01-06,综艺,20075,119,168.69747899159663,0.04970769645992062
2025-01-06,综艺-内地综艺,1671,25,66.84,0.004137562181047439
2025-01-06,美妆,1458,12,121.5,0.003610152998185019
2025-01-06,美食,228,2,114.0,0.0005645506746132952
2025-01-06,职场,578,3,192.66666666666666,0.0014311854821337045
2025-01-06,育儿,72,1,72.0,0.0001782791604041985
2025-01-06,艺术,25,1,25.0,6.19024862514578e-05
2025-01-06,萌宠,52,1,52.0,0.00012875717140303224
2025-01-06,读书,132,2,66.0,0.0003268451274076972
2025-01-06,财经,5341,45,118.68888888888888,0.013224847162761445
2025-01-06,运动健身,834,4,208.5,0.0020650669413486322
2025-01-06,音乐,3200,37,86.48648648648648,0.007923518240186599
2025-01-06,音乐-华语音乐,1166,11,106.0,0.002887131958767992
2025-01-06,音乐-日韩音乐,31,1,31.0,7.675908295180768e-05
2025-01-13,IT技术,221,1,221.0,0.0005067482355530893
2025-01-13,互联网,2419,26,93.03846153846153,0.005546714849786982
2025-01-13,体育,25001,263,95.06083650190114,0.05732675401385876
2025-01-13,健康,1474,7,210.57142857142858,0.0033798502226482065
2025-01-13,健康-医疗,24,1,24.0,5.503148259400065e-05
2025-01-13,公益,179,3,59.666666666666664,0.0004104431410135882
2025-01-13,其他,4273,31,137.83870967741936,0.009797896880173533
2025-01-13,军事,97,4,24.25,0.0002224189088174193
2025-01-13,动漫,554,7,79.14285714285714,0.0012703100565448484
2025-01-13,动漫-国产动漫,5,1,5.0,1.146489220708347e-05
2025-01-13,家居,23,1,23.0,5.273850415258396e-05
2025-01-13,情感,4510,32,140.9375,0.010341332770789288
2025-01-13,搞笑,6085,29,209.82758620689654,0.013952773816020583
2025-01-13,教育,268,4,67.0,0.000614518222299674
2025-01-13,数码,330,9,36.666666666666664,0.000756682885667509
2025-01-13,旅游,1064,8,133.0,0.002439729061667362
2025-01-13,时事,46518,269,172.92936802973978,0.10666477113782176
2025-01-13,时尚,2263,15,150.86666666666667,0.005189010212925978
2025-01-13,明星,50823,460,110.48478260869565,0.11653604332812063
2025-01-13,明星-内地,23254,190,122.38947368421053,0.0533209206767038
2025-01-13,明星-日韩,2524,19,132.8421052631579,0.0057874775861357355
2025-01-13,明星-港台,122,3,40.666666666666664,0.00027974336985283667
2025-01-13,星座,481,2,240.5,0.0011029226303214297
2025-01-13,校园,219,3,73.0,0.0005021622786702559
2025-01-13,汽车,2561,18,142.27777777777777,0.005872317788468153
2025-01-13,游戏,12555,197,63.73096446700507,0.02878834433198659
2025-01-13,电商,259,6,43.166666666666664,0.0005938814163269237
2025-01-13,电影,3597,39,92.23076923076923,0.008247843453775848
2025-01-13,电影-华语电影,2323,16,145.1875,0.00532658891941098
2025-01-13,电视剧,12402,126,98.42857142857143,0.028437518630449837
2025-01-13,电视剧-国产剧,13399,95,141.0421052631579,0.03072361813654228
2025-01-13,社会,177398,1040,170.575,0.40676978955043863
2025-01-13,科技,2,1,2.0,4.585956882833388e-06
2025-01-13,科普,2959,18,164.38888888888889,0.006784923208151997
2025-01-13,综艺,16199,96,168.73958333333334,0.03714395777250902
2025-01-13,综艺-内地综艺,4363,40,109.075,0.010004264939901034
