date,obs_count,S,H_cnt,heat_sum,minutes_sum,heat_hhi,heat_top5_share,heat_top10_share,heat_effective_topics,minutes_hhi,minutes_top5_share,minutes_top10_share,minutes_effective_topics,mean_emo_cnt,mean_emo_min,mean_abs_emo_cnt,mean_abs_emo_min,var_emo_cnt,var_emo_min,share_neg_cnt,share_neg_min,share_pos_cnt,share_pos_min,polarity_cnt,polarity_min,balanced_extremes_cnt,balanced_extremes_min
2024-04-22,354,33,2.6631110449063273,139663201.0,53746.0,0.005731893119911131,0.084870788547944,0.1463843364151449,174.4624296161866,0.005843362181414982,0.06279537081829345,0.11906002307148439,171.13435192850702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,403,34,2.5245811790061263,179574839.0,53304.0,0.007183700102452764,0.12071026832439483,0.18635268830729676,139.20402936344257,0.005770737784664943,0.06783731052078643,0.12959627795287407,173.28806771594827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,377,31,2.5000437301902894,124739875.0,45718.0,0.004996618155640412,0.06749675675079841,0.12366808929382044,200.13536533127993,0.006592140003262296,0.07784679994750426,0.1450194671682926,151.69580735620352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,406,37,2.605224785865875,135658578.0,56184.0,0.0050487820358936925,0.0835779216261577,0.139533719718041,198.06757211751736,0.005835310700511729,0.06676277943898619,0.1220988181688737,171.37048073760747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,379,35,2.670286779362818,119572448.0,52315.0,0.004522048662792457,0.06883231160409127,0.11584946391663739,221.13870826469162,0.005952436592715133,0.0658702093089936,0.12325336901462296,167.9984296218873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-27,362,35,2.739300551112115,115144171.0,51742.0,0.00460854838097584,0.06381853233369494,0.11462744388510991,216.98806594458588,0.00563457240648414,0.06453171504773685,0.1210621931892853,177.4757564299329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-28,343,37,2.76445826729789,136061759.0,53036.0,0.008271700670764347,0.12344722075803827,0.17898805056606684,120.89412320424246,0.006144023653642958,0.06697337657440229,0.12372727958367902,162.75979006152963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-29,347,33,2.6415801075577017,122893882.0,50394.0,0.005464472190098674,0.07991425480399424,0.13583358852640037,183.0002908262477,0.006041496472494916,0.07040520696908362,0.13069016152716592,165.52190414290465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,371,36,2.599802734294486,129016184.0,54731.0,0.005481850041779939,0.08265976150712999,0.14018025056453381,182.42016698349948,0.00574230421916345,0.060422795125248945,0.11554694779923627,174.1461200649662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-01,348,34,2.558898228817296,123418051.0,54276.0,0.014682539860760131,0.1883927173667651,0.24325640987475974,68.10810728139435,0.005834359049152243,0.06844645884000294,0.12119537180337533,171.39843324268915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-02,311,33,2.5155662890725705,109989522.0,53883.0,0.011786718924576048,0.15571436886506335,0.21105861338319118,84.8412528031815,0.006483125867955237,0.06441734869996103,0.12185661525898707,154.24658110415456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-03,331,31,2.3472841680783114,144985120.0,55979.0,0.01030032131845022,0.15211205122291171,0.2266097651952145,97.08435000069097,0.006343303460568378,0.0688829739723825,0.12518980331910182,157.64656479329102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-04,360,32,2.5732852046078913,111600125.0,54805.0,0.004680777343397115,0.06916887413880585,0.11941285012001554,213.6397283264581,0.005704830641678968,0.07119788340479884,0.12318219140589362,175.29004151220406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-05,360,34,2.671042620996139,128127057.0,56185.0,0.006100901858477506,0.09801628394539648,0.1583179187515405,163.91019282017302,0.0056906384595082045,0.06909317433478686,0.12254160363086233,175.7272065543278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,377,28,2.449815334207115,133550045.0,55892.0,0.004897286634236343,0.07120775586410323,0.1229851626032773,204.19470508610218,0.005509888822658045,0.06068847062191369,0.11439919845416159,181.4918652964011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,368,37,2.6594649744612733,146122274.0,56263.0,0.005467388881351413,0.08061876315995466,0.13542586258957345,182.90266555043786,0.00582202004914781,0.07431171462595311,0.13006771768302436,171.76168950953263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,357,36,2.722884750240224,133457221.0,56821.0,0.00513812948122058,0.08309730951163743,0.13120438795889508,194.6233553776552,0.005504521358099278,0.06214251773112053,0.11624223438517449,181.66883820490833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,374,37,2.5658471047112537,123233335.0,52585.0,0.0056648656348640735,0.09119556814720628,0.14621205374341284,176.5266935627847,0.006431870868835776,0.07844442331463346,0.1369592088998764,155.47575820361715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10,376,31,2.5501499326056014,166925163.0,54695.0,0.006418182893178217,0.10209022231118026,0.16978862557707972,155.80733934255503,0.005436507803527245,0.0636621263369595,0.1161532132736082,183.9416103387533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,371,35,2.5515083519911737,173831624.0,51262.0,0.0061417213590045806,0.10295548984803823,0.16280110804234332,162.8208024341363,0.0058915812993652695,0.06431664780929343,0.12139596582263665,169.73371819679977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12,339,31,2.2995110814005084,140521429.0,52509.0,0.021205630630148894,0.1995934370977682,0.26394018523680113,47.157286545313106,0.006533569976291424,0.08208116703803157,0.14226132662972063,153.05568068127107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13,407,38,2.470996216396285,159832391.0,56449.0,0.005258408778199696,0.08079174639888857,0.1407806193676975,190.17159794533256,0.005841705240198587,0.07172846286028096,0.13036546262998458,171.1828924743908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,346,35,2.6031302847721864,149149875.0,55582.0,0.006181058228128896,0.0852403061014969,0.14763252064408366,161.78459465875568,0.0059021938301782075,0.0653988701378144,0.12489654924256054,169.42852586218888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15,376,37,2.6967669777022785,142516648.0,52983.0,0.0054620237286268575,0.0801169699135781,0.14103755794200268,183.08232436979876,0.005181248170816334,0.058849064794368,0.10911046939584396,193.00368695569443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16,364,37,2.6384142881190473,139381097.0,55540.0,0.0060915200549161025,0.09455690393942014,0.14411284910463862,164.1626377299636,0.005627216672162615,0.06074900972272236,0.1151422398271516,177.70774758806056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,369,36,2.6564127133702256,282000549.0,54117.0,0.013346050814507925,0.17082590502332676,0.2648947218893535,74.9285323350442,0.005840623774242047,0.06339967108302381,0.12110796976920377,171.21458916942012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-18,345,32,2.659603792874156,142694810.0,50000.0,0.007386510419601895,0.1191396870005293,0.17926073835481474,135.38192504897276,0.0060688304,0.06912,0.12808,164.77639579448456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-19,367,32,2.476138949912473,160299171.0,56281.0,0.018183486023839308,0.22920371809034495,0.28731092439648365,54.99495524064849,0.005443092538140851,0.06380483644569215,0.11813933654341607,183.7190885499002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-20,365,36,2.4733599437755442,209978557.0,59155.0,0.01665943797825692,0.2502222643619748,0.3339225157166882,60.026034570022766,0.006317143543583519,0.07970585749302679,0.14391006677373003,158.2993948294439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-21,362,34,2.4118140187443435,144991870.0,56697.0,0.006820904761135732,0.10695786598241681,0.16821934222932639,146.60811652111275,0.005452570979278922,0.06513572146674428,0.11702559218300793,183.39972167262744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-22,377,28,2.4024510458968247,149391619.0,58036.0,0.005401915434251448,0.08150154661621278,0.1458322236938874,185.11952143111836,0.005470134253882811,0.058808325866703426,0.1106899166034875,182.8108696400239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-23,347,35,2.678552843266891,134817372.0,54010.0,0.0060481852517233784,0.08922595672611093,0.1507086712831044,165.33885097435774,0.005930986948215784,0.07180151823736346,0.12871690427698573,168.60600246318694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-24,332,40,2.730011480648924,209240810.0,47076.0,0.016329727677101117,0.23544699047953407,0.30861415132162795,61.23800835958104,0.0064854560624245435,0.07232984960489422,0.1325091341660294,154.19116101854476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-25,360,33,2.57407679595967,137222213.0,52534.0,0.005073654573645228,0.08155608888190718,0.13335300167473615,197.09658698375637,0.00588672348013554,0.07271481326379108,0.13166711082346672,169.87378520062154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-26,333,33,2.560948193800996,114152853.0,53218.0,0.005289521349857171,0.07197248937790456,0.13132221058022964,189.0530227327662,0.005813653191172704,0.06785298207373446,0.12328535457927768,172.00888445123857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-27,368,32,2.5355209826395284,141884770.0,55885.0,0.008004519664639085,0.1215124005205069,0.18188217805195017,124.92942011469079,0.005624232376446253,0.06261071843965287,0.11910172676031136,177.8020417840316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,372,32,2.4705026085273416,134257470.0,53669.0,0.004878620151280079,0.07168777275484187,0.12552990906204325,204.97599095465847,0.005592286474760377,0.06799083269671505,0.12569639829324192,178.81773484124824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,378,37,2.5069438519035336,132448552.0,54616.0,0.005010607573115733,0.06913485924708335,0.12454897204161205,199.57659533455993,0.0056728169578184875,0.06282041892485718,0.12130145012450563,176.27926432947265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-30,373,32,2.436599046871106,150637345.0,56040.0,0.00859149757450512,0.12873570627522676,0.19397426979345658,116.39414331762772,0.005664866178486765,0.05983226266952177,0.11570306923625981,176.52667662259347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,403,34,2.5772164714654773,241361044.0,53663.0,0.009832587955414312,0.14747719603002712,0.2352840460865756,101.7026244295481,0.005346503825840988,0.06164396325214766,0.11648621955537335,187.03811548151342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-01,385,40,2.6648011750092904,133415884.0,53780.0,0.004873226265495596,0.07647642615027758,0.13304340883428842,205.20286674977575,0.005890683653815427,0.06785050204537002,0.1266827817032354,169.75958288853192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-02,370,32,2.473620353444534,130653913.0,58097.0,0.00503066840421739,0.0753956523292188,0.12803145819291306,198.78074236848212,0.005310785988961608,0.05995146048849338,0.11432604093154553,188.29604545889921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-03,357,29,2.478166545010172,142588520.0,56753.0,0.0061654611760415205,0.10158130542346606,0.16376741970531708,162.19386862509467,0.005469291360458973,0.06514193082304019,0.11881310239106303,182.83904332280477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-04,338,32,2.3317605651323645,115932329.0,54719.0,0.005596638078799685,0.07252124642471384,0.13174765082136838,178.67869708924803,0.0054064921555373804,0.05800544600595771,0.1088835687786692,184.96281345304286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-05,379,34,2.4356519233741807,119954675.0,57880.0,0.005098945319104809,0.07971926896554886,0.13699017566426652,196.11898881386003,0.005644453481669051,0.061351071181755354,0.11356254319281271,177.16507067470818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-06,413,35,2.490890138525305,159798137.0,54856.0,0.0052259793668571275,0.07618148264144031,0.13678553711799532,191.35169310884478,0.005490518998191543,0.060850226046375966,0.1139346653055272,182.13214458038996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07,410,33,2.3664359425086507,222490260.0,50917.0,0.024546796864855912,0.25603781486883964,0.3360250241965648,40.73851287015447,0.005239191812800759,0.06390792858966553,0.11334132018775654,190.86913320423395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08,402,30,2.3292660984643456,132179415.0,52854.0,0.0047667817308725486,0.06548058182887252,0.12187322814221867,209.7851457144341,0.005499569279226249,0.06468763007530177,0.11893139592083854,181.83242163660734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,386,25,2.101345634959617,119575578.0,57098.0,0.005018928718486458,0.07474444321732654,0.12860471391574624,199.2457068211893,0.0054231696719922945,0.058390836806893415,0.10925076184805071,184.39400949678065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,390,29,2.4361060956261658,127265293.0,60434.0,0.004462574044982402,0.06344875974944716,0.10876213517223426,224.08591766099053,0.005209872918768622,0.06003243207465996,0.10995466128338352,191.94326149443867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,404,34,2.6135686496841917,167579292.0,57753.0,0.011083477001664382,0.18254084162140988,0.23806059521960507,90.22439437099317,0.005291882030771364,0.06219590324312157,0.11147472858552802,188.96868716747193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,370,28,2.4275075311455194,131190530.0,55408.0,0.0062335491427103346,0.11345701553305715,0.1685652081747059,160.42225337541848,0.005433194642359653,0.06011767253826162,0.11319665030320532,184.05377790141105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,414,35,2.494061275962792,152312369.0,60299.0,0.004355025764910956,0.06933983148801263,0.11699541617660743,229.6197666744335,0.004981074096778406,0.055340884591784274,0.10378281563541684,200.75991253508295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,387,34,2.459417507358111,166473768.0,53857.0,0.010174144054521304,0.16925519460819796,0.24851947244925698,98.2883665339502,0.005552305647917775,0.06441131143583935,0.1149896949328778,180.10535864051718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,375,30,2.4045007109138794,143784101.0,52529.0,0.005063794958030902,0.07635627252000553,0.13701459940970803,197.48034987357747,0.005821587798348735,0.06979002075044262,0.12593043842448934,171.77444275316867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,399,31,2.387449200800357,135295855.0,52407.0,0.004540223273705271,0.06567536751218284,0.11517159930731063,220.25348528375372,0.0054648686354927,0.07086839544335681,0.1254603392676551,182.9870151873911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,378,35,2.549922282404454,132360259.0,52579.0,0.004723919882518841,0.06500696708367729,0.11840296414046757,211.68860286995172,0.005971402792313077,0.07689381692310618,0.1380208828619791,167.4648377910948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18,410,36,2.6024845142195248,131790629.0,53108.0,0.00450540074451114,0.06765172203556294,0.11764372867512454,221.95583849411943,0.00532155952860313,0.06526323717707314,0.11855087745725691,187.91483861545615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,413,37,2.6092799619448557,149816596.0,57142.0,0.005152367311550525,0.08543837159402554,0.1433564810136255,194.08554156420684,0.004973361324720738,0.06079591193867908,0.1085191277869168,201.07125437063465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,423,33,2.3786324710517497,140826473.0,58051.0,0.004198545468612063,0.06543487033151785,0.10824897957928692,238.17772308908107,0.005016814647980872,0.054331536063116914,0.10297841553117086,199.3296683588803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,410,42,2.6343279826483594,192809934.0,57172.0,0.006749566623629968,0.1067359786555396,0.17961719233823295,148.15766044875224,0.00559714300831462,0.06942209473168684,0.12250752116420625,178.66257812503423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22,413,34,2.712903795868855,131968569.0,55104.0,0.0040179258363285545,0.06263317138795375,0.11468965765628632,248.88463369790975,0.005416007370626219,0.06778092334494773,0.12200566202090592,184.6378580323786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,397,34,2.4748843759219685,135227830.0,56994.0,0.0053882006723633465,0.08222320065329748,0.14679593690144996,185.59071215166617,0.005415594358750378,0.06281362950486016,0.11332771870723234,184.65193915128185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,405,30,2.3689978983732534,162448004.0,54695.0,0.004970320891099434,0.07081095314658345,0.13049797767906093,201.19425323035836,0.005231605519028092,0.05932900630770637,0.11101563214187768,191.14591044046767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,397,36,2.47923946397469,142244072.0,56988.0,0.0047523688392963215,0.07161330420855781,0.12282119566993273,210.4213780149415,0.005708979089350949,0.06299571839685549,0.11811258510563627,175.16266645034946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26,413,36,2.4780461782117267,129890733.0,55066.0,0.004336651459015592,0.0646816659353212,0.11008925478925428,230.5926610544342,0.005319225537867327,0.061598808702284534,0.11460792503541205,187.99729262860635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,387,37,2.596071616186533,141794956.0,55539.0,0.009659810685347723,0.14178944418869174,0.1999598279081239,103.52169753355815,0.005525898540808428,0.06264066691874179,0.1159365490916293,180.96604427588747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,415,35,2.4772619042795982,238197676.0,54533.0,0.007438300213260788,0.11714257027427925,0.1972678650315631,134.43931695809061,0.005205361046268291,0.05721306364953331,0.10701776905726808,192.10963295560398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,380,31,2.4964967396608637,121600359.0,56524.0,0.005291049058231737,0.08684114986864472,0.14501659489344107,188.99843660383655,0.00571258271915358,0.06579506050527209,0.12288585379661737,175.05216977377398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,383,33,2.4023567204523677,114702096.0,60204.0,0.004743793939604423,0.07128452997057699,0.12370183714864286,210.80173648592086,0.00548803127899458,0.05883330011294931,0.11226828782140721,182.21470490292145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01,338,31,2.377188665907608,127430978.0,58621.0,0.00877089541475766,0.12963595869130032,0.18329328838706707,114.01344477525389,0.00539121066488477,0.058426161273263846,0.10972177206120673,185.48709411661872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,381,32,2.456160749876735,122937708.0,58871.0,0.004765327472831026,0.06335939661409663,0.1159263681733842,209.8491668623797,0.005279311931396108,0.058381885818144755,0.11103939121129248,189.41862367574691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03,389,28,2.4270158365341996,129445245.0,59289.0,0.004782774176562517,0.08002707245059484,0.131555716859279,209.08367467993682,0.00504742605873973,0.05591256388200172,0.10582064126566479,198.12078242701105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,356,30,2.3961903266336146,120894332.0,55822.0,0.00461955228612285,0.06320630482494415,0.11498061794989695,216.47119418996581,0.005426923212541504,0.05625022392605066,0.10544229873526567,184.26647307060128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,419,36,2.443818606306875,163413167.0,56854.0,0.008458089074349147,0.12351370682388157,0.18088916910838648,118.23001522089673,0.00512551239547184,0.05756850881204489,0.10827734196362614,195.10244495427523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06,370,28,2.3645098034733696,124788268.0,54399.0,0.0050327551487950265,0.08103288203342962,0.1298687229155228,198.69832138355196,0.006517095606308411,0.08729939888600893,0.15160205150829978,153.44258553335033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07,330,30,2.320112870010079,97568833.0,54456.0,0.005370715117164018,0.07570584553368595,0.133934470652119,186.19494391056912,0.006201840255568716,0.07090127809607756,0.12913177611282503,161.24246333208706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,376,30,2.4342003754080173,131767619.0,55831.0,0.0046399639549364385,0.06419265267288468,0.11032307565639476,215.51891560194215,0.005003886366436669,0.05763822965735881,0.10735971055506797,199.84466607944032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,408,31,2.4451144982126642,153622728.0,61074.0,0.005287901057466187,0.08465750588675915,0.14069375854333221,189.1109514214647,0.005288444226284473,0.06123718767396928,0.11227363526214101,189.09152809626485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,389,30,2.4348214516594147,124755492.0,54154.0,0.004431385301493075,0.06668050333206973,0.1116267170025669,225.66306740762718,0.005556200105965665,0.062137607563614874,0.11770137016656203,179.97911898930798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,411,30,2.4136540649131475,141739579.0,59689.0,0.004766641824150659,0.07396179016448186,0.13058664439803366,209.79130316303647,0.004840628630569747,0.05840272076932098,0.11042235587796746,206.5847385368001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,423,37,2.61477751143071,156373028.0,55113.0,0.0074674983608158125,0.11803863643287639,0.1793585336212841,133.91365510668174,0.005442982224630677,0.06708036216500644,0.12307441075608296,183.72281200456302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,403,35,2.469302649004089,126066183.0,54750.0,0.004923484389273241,0.07061360777457663,0.12148645763313069,203.10818943159293,0.005558291445132502,0.06526027397260274,0.12025570776255708,179.91140080927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,358,28,2.5483174768695944,191431510.0,53813.0,0.016386829862168925,0.23495791262368457,0.2951656025698173,61.02461601243733,0.005711932596069709,0.0745173099436939,0.13086057272406296,175.07209393333605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,404,31,2.444519974249349,153101853.0,57845.0,0.008594308353429387,0.13133545157026938,0.19053132557448538,116.35607647251452,0.004928652724466172,0.05851845449044861,0.10936122396058431,202.89520400492634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,416,32,2.501511067685286,138292324.0,59972.0,0.00413276348161394,0.05995901117404029,0.10308844762779458,241.96884347455492,0.004791651720312586,0.054892283065430536,0.10331488027746281,208.69630314758447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,402,33,2.5964098075409376,138547504.0,58526.0,0.004463168670153669,0.0660624604251261,0.10983952478855194,224.05606283429339,0.005000817045509605,0.05554796158972081,0.10620920616478147,199.96732351925016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
